gene,total,detected,mean,detection_rate,n_cells,first_decile_library,last_decile_library
NLRP6,0.0,0,0.0,0.0,45000,14743.567777777778,14897.587333333333
RP11-326C3.2,12.0,12,0.0002666666666666667,0.0002666666666666667,45000,14743.567777777778,14897.587333333333
ATHL1,2539.0,2420,0.05642222222222222,0.05377777777777778,45000,14743.567777777778,14897.587333333333
IFITM5,1.0,1,2.2222222222222223e-05,2.2222222222222223e-05,45000,14743.567777777778,14897.587333333333
IFITM2,78589.0,32415,1.7464222222222223,0.7203333333333334,45000,14743.567777777778,14897.587333333333
RP11-326C3.7,38.0,38,0.0008444444444444444,0.0008444444444444444,45000,14743.567777777778,14897.587333333333
IFITM1,23444.0,15848,0.5209777777777778,0.35217777777777776,45000,14743.567777777778,14897.587333333333
RP11-326C3.11,1232.0,1199,0.02737777777777778,0.026644444444444443,45000,14743.567777777778,14897.587333333333
IFITM3,2342.0,2018,0.05204444444444444,0.044844444444444444,45000,14743.567777777778,14897.587333333333
RP11-326C3.10,20.0,20,0.00044444444444444447,0.00044444444444444447,45000,14743.567777777778,14897.587333333333
RP11-326C3.14,4.0,4,8.888888888888889e-05,8.888888888888889e-05,45000,14743.567777777778,14897.587333333333
RP11-326C3.13,184.0,182,0.004088888888888889,0.004044444444444444,45000,14743.567777777778,14897.587333333333
RP11-326C3.12,1901.0,1807,0.042244444444444446,0.040155555555555555,45000,14743.567777777778,14897.587333333333
RP11-326C3.15,115.0,115,0.0025555555555555557,0.0025555555555555557,45000,14743.567777777778,14897.587333333333
B4GALNT4,828.0,806,0.0184,0.01791111111111111,45000,14743.567777777778,14897.587333333333
PKP3,6.0,6,0.00013333333333333334,0.00013333333333333334,45000,14743.567777777778,14897.587333333333
SIGIRR,33579.0,22561,0.7462,0.5013555555555556,45000,14743.567777777778,14897.587333333333
ANO9,1716.0,1678,0.03813333333333333,0.03728888888888889,45000,14743.567777777778,14897.587333333333
PTDSS2,11947.0,10048,0.2654888888888889,0.2232888888888889,45000,14743.567777777778,14897.587333333333
RP13-317D12.3,134.0,108,0.002977777777777778,0.0024,45000,14743.567777777778,14897.587333333333
RNH1,25589.0,18452,0.5686444444444444,0.41004444444444443,45000,14743.567777777778,14897.587333333333
RP13-46H24.1,3.0,3,6.666666666666667e-05,6.666666666666667e-05,45000,14743.567777777778,14897.587333333333
HRAS,33538.0,21984,0.7452888888888889,0.4885333333333333,45000,14743.567777777778,14897.587333333333
LRRC56,1042.0,1022,0.023155555555555554,0.022711111111111112,45000,14743.567777777778,14897.587333333333
LMNTD2,460.0,456,0.010222222222222223,0.010133333333333333,45000,14743.567777777778,14897.587333333333
RP11-496I9.1,572.0,562,0.01271111111111111,0.01248888888888889,45000,14743.567777777778,14897.587333333333
RASSF7,4828.0,4508,0.10728888888888889,0.10017777777777778,45000,14743.567777777778,14897.587333333333
MIR210HG,409.0,406,0.00908888888888889,0.009022222222222221,45000,14743.567777777778,14897.587333333333
PHRF1,6839.0,6213,0.15197777777777777,0.13806666666666667,45000,14743.567777777778,14897.587333333333
IRF7,679.0,661,0.01508888888888889,0.014688888888888888,45000,14743.567777777778,14897.587333333333
CDHR5,3.0,3,6.666666666666667e-05,6.666666666666667e-05,45000,14743.567777777778,14897.587333333333
SCT,9.0,9,0.0002,0.0002,45000,14743.567777777778,14897.587333333333
DRD4,710.0,701,0.01577777777777778,0.015577777777777777,45000,14743.567777777778,14897.587333333333
DEAF1,21722.0,16437,0.4827111111111111,0.3652666666666667,45000,14743.567777777778,14897.587333333333
RP11-754B17.1,22.0,22,0.0004888888888888889,0.0004888888888888889,45000,14743.567777777778,14897.587333333333
EPS8L2,4706.0,4395,0.10457777777777778,0.09766666666666667,45000,14743.567777777778,14897.587333333333
TMEM80,11934.0,10140,0.2652,0.22533333333333333,45000,14743.567777777778,14897.587333333333
AP006621.9,0.0,0,0.0,0.0,45000,14743.567777777778,14897.587333333333
TALDO1,94254.0,35399,2.094533333333333,0.7866444444444445,45000,14743.567777777778,14897.587333333333
PDDC1,16980.0,13446,0.37733333333333335,0.2988,45000,14743.567777777778,14897.587333333333
AP006621.5,3437.0,3242,0.07637777777777778,0.07204444444444444,45000,14743.567777777778,14897.587333333333
AP006621.6,0.0,0,0.0,0.0,45000,14743.567777777778,14897.587333333333
CEND1,0.0,0,0.0,0.0,45000,14743.567777777778,14897.587333333333
SLC25A22,5594.0,5149,0.12431111111111111,0.11442222222222222,45000,14743.567777777778,14897.587333333333
PANO1,369.0,363,0.0082,0.008066666666666666,45000,14743.567777777778,14897.587333333333
PIDD1,4091.0,3841,0.09091111111111111,0.08535555555555556,45000,14743.567777777778,14897.587333333333
RPLP2,2737702.0,45000,60.83782222222222,1.0,45000,14743.567777777778,14897.587333333333
PNPLA2,11998.0,10127,0.2666222222222222,0.22504444444444444,45000,14743.567777777778,14897.587333333333
AP006621.8,1.0,1,2.2222222222222223e-05,2.2222222222222223e-05,45000,14743.567777777778,14897.587333333333
CRACR2B,3683.0,3444,0.08184444444444444,0.07653333333333333,45000,14743.567777777778,14897.587333333333
CD151,21236.0,16010,0.4719111111111111,0.3557777777777778,45000,14743.567777777778,14897.587333333333
POLR2L,346069.0,44393,7.690422222222222,0.9865111111111111,45000,14743.567777777778,14897.587333333333
TSPAN4,9519.0,8239,0.21153333333333332,0.18308888888888888,45000,14743.567777777778,14897.587333333333
RP11-1391J7.1,1464.0,1424,0.03253333333333333,0.03164444444444445,45000,14743.567777777778,14897.587333333333
CHID1,30788.0,20976,0.6841777777777778,0.46613333333333334,45000,14743.567777777778,14897.587333333333
AP2A2,17088.0,13749,0.3797333333333333,0.3055333333333333,45000,14743.567777777778,14897.587333333333
MUC6,0.0,0,0.0,0.0,45000,14743.567777777778,14897.587333333333
RP13-870H17.3,1.0,1,2.2222222222222223e-05,2.2222222222222223e-05,45000,14743.567777777778,14897.587333333333
MUC5AC,0.0,0,0.0,0.0,45000,14743.567777777778,14897.587333333333
MUC5B,174.0,174,0.0038666666666666667,0.0038666666666666667,45000,14743.567777777778,14897.587333333333
RP11-532E4.2,0.0,0,0.0,0.0,45000,14743.567777777778,14897.587333333333
TOLLIP,9316.0,8256,0.20702222222222222,0.18346666666666667,45000,14743.567777777778,14897.587333333333
TOLLIP-AS1,2035.0,1968,0.04522222222222222,0.04373333333333333,45000,14743.567777777778,14897.587333333333
BRSK2,540.0,525,0.012,0.011666666666666667,45000,14743.567777777778,14897.587333333333
MOB2,7653.0,6935,0.17006666666666667,0.15411111111111112,45000,14743.567777777778,14897.587333333333
DUSP8,153.0,140,0.0034,0.003111111111111111,45000,14743.567777777778,14897.587333333333
KRTAP5-AS1,0.0,0,0.0,0.0,45000,14743.567777777778,14897.587333333333
AP006285.2,16.0,16,0.00035555555555555557,0.00035555555555555557,45000,14743.567777777778,14897.587333333333
KRTAP5-1,0.0,0,0.0,0.0,45000,14743.567777777778,14897.587333333333
KRTAP5-2,0.0,0,0.0,0.0,45000,14743.567777777778,14897.587333333333
KRTAP5-3,0.0,0,0.0,0.0,45000,14743.567777777778,14897.587333333333
KRTAP5-4,0.0,0,0.0,0.0,45000,14743.567777777778,14897.587333333333
KRTAP5-5,0.0,0,0.0,0.0,45000,14743.567777777778,14897.587333333333
AP006285.7,0.0,0,0.0,0.0,45000,14743.567777777778,14897.587333333333
FAM99A,0.0,0,0.0,0.0,45000,14743.567777777778,14897.587333333333
FAM99B,0.0,0,0.0,0.0,45000,14743.567777777778,14897.587333333333
AP006285.6,0.0,0,0.0,0.0,45000,14743.567777777778,14897.587333333333
KRTAP5-6,0.0,0,0.0,0.0,45000,14743.567777777778,14897.587333333333
IFITM10,16.0,16,0.00035555555555555557,0.00035555555555555557,45000,14743.567777777778,14897.587333333333
RP11-295K3.1,0.0,0,0.0,0.0,45000,14743.567777777778,14897.587333333333
CTSD,17393.0,13884,0.38651111111111114,0.3085333333333333,45000,14743.567777777778,14897.587333333333
AC068580.6,1.0,1,2.2222222222222223e-05,2.2222222222222223e-05,45000,14743.567777777778,14897.587333333333
AC068580.7,0.0,0,0.0,0.0,45000,14743.567777777778,14897.587333333333
SYT8,1.0,1,2.2222222222222223e-05,2.2222222222222223e-05,45000,14743.567777777778,14897.587333333333
TNNI2,78.0,76,0.0017333333333333333,0.0016888888888888889,45000,14743.567777777778,14897.587333333333
LSP1,1264.0,1220,0.02808888888888889,0.02711111111111111,45000,14743.567777777778,14897.587333333333
PRR33,0.0,0,0.0,0.0,45000,14743.567777777778,14897.587333333333
LINC01150,1.0,1,2.2222222222222223e-05,2.2222222222222223e-05,45000,14743.567777777778,14897.587333333333
TNNT3,11.0,8,0.00024444444444444443,0.00017777777777777779,45000,14743.567777777778,14897.587333333333
MRPL23,53911.0,29295,1.1980222222222223,0.651,45000,14743.567777777778,14897.587333333333
MRPL23-AS1,25.0,25,0.0005555555555555556,0.0005555555555555556,45000,14743.567777777778,14897.587333333333
LINC01219,64.0,64,0.0014222222222222223,0.0014222222222222223,45000,14743.567777777778,14897.587333333333
IGF2,7.0,7,0.00015555555555555556,0.00015555555555555556,45000,14743.567777777778,14897.587333333333
INS-IGF2,0.0,0,0.0,0.0,45000,14743.567777777778,14897.587333333333
IGF2-AS,0.0,0,0.0,0.0,45000,14743.567777777778,14897.587333333333
INS,0.0,0,0.0,0.0,45000,14743.567777777778,14897.587333333333
TH,3.0,3,6.666666666666667e-05,6.666666666666667e-05,45000,14743.567777777778,14897.587333333333
ASCL2,5480.0,4867,0.12177777777777778,0.10815555555555556,45000,14743.567777777778,14897.587333333333
C11orf21,3076.0,2887,0.06835555555555556,0.06415555555555555,45000,14743.567777777778,14897.587333333333
TSPAN32,7739.0,6525,0.17197777777777778,0.145,45000,14743.567777777778,14897.587333333333
CD81-AS1,39.0,39,0.0008666666666666666,0.0008666666666666666,45000,14743.567777777778,14897.587333333333
CD81,31437.0,20990,0.6986,0.46644444444444444,45000,14743.567777777778,14897.587333333333
TSSC4,19863.0,15483,0.4414,0.3440666666666667,45000,14743.567777777778,14897.587333333333
AC124057.5,0.0,0,0.0,0.0,45000,14743.567777777778,14897.587333333333
TRPM5,3.0,3,6.666666666666667e-05,6.666666666666667e-05,45000,14743.567777777778,14897.587333333333
KCNQ1,246.0,242,0.0054666666666666665,0.005377777777777778,45000,14743.567777777778,14897.587333333333
KCNQ1OT1,21936.0,15876,0.48746666666666666,0.3528,45000,14743.567777777778,14897.587333333333
KCNQ1-AS1,35.0,35,0.0007777777777777777,0.0007777777777777777,45000,14743.567777777778,14897.587333333333
KCNQ1DN,18.0,18,0.0004,0.0004,45000,14743.567777777778,14897.587333333333
CDKN1C,13839.0,10145,0.3075333333333333,0.22544444444444445,45000,14743.567777777778,14897.587333333333
SLC22A18AS,112.0,112,0.002488888888888889,0.002488888888888889,45000,14743.567777777778,14897.587333333333
SLC22A18,1355.0,1313,0.030111111111111113,0.029177777777777778,45000,14743.567777777778,14897.587333333333
PHLDA2,12375.0,9098,0.275,0.2021777777777778,45000,14743.567777777778,14897.587333333333
NAP1L4,51011.0,28270,1.1335777777777778,0.6282222222222222,45000,14743.567777777778,14897.587333333333
CTC-343N3.1,0.0,0,0.0,0.0,45000,14743.567777777778,14897.587333333333
CARS,8306.0,7244,0.18457777777777779,0.16097777777777778,45000,14743.567777777778,14897.587333333333
CARS-AS1,0.0,0,0.0,0.0,45000,14743.567777777778,14897.587333333333
OSBPL5,705.0,693,0.015666666666666666,0.0154,45000,14743.567777777778,14897.587333333333
AC108448.3,27.0,26,0.0006,0.0005777777777777778,45000,14743.567777777778,14897.587333333333
MRGPRG,0.0,0,0.0,0.0,45000,14743.567777777778,14897.587333333333
MRGPRG-AS1,22.0,22,0.0004888888888888889,0.0004888888888888889,45000,14743.567777777778,14897.587333333333
AC109309.4,0.0,0,0.0,0.0,45000,14743.567777777778,14897.587333333333
MRGPRE,0.0,0,0.0,0.0,45000,14743.567777777778,14897.587333333333
RP5-1173A5.1,2.0,2,4.4444444444444447e-05,4.4444444444444447e-05,45000,14743.567777777778,14897.587333333333
ZNF195,6066.0,5575,0.1348,0.1238888888888889,45000,14743.567777777778,14897.587333333333
RP13-726E6.1,3.0,3,6.666666666666667e-05,6.666666666666667e-05,45000,14743.567777777778,14897.587333333333
RP13-726E6.2,196.0,196,0.004355555555555555,0.004355555555555555,45000,14743.567777777778,14897.587333333333
ART5,490.0,476,0.010888888888888889,0.010577777777777778,45000,14743.567777777778,14897.587333333333
ART1,0.0,0,0.0,0.0,45000,14743.567777777778,14897.587333333333
CHRNA10,350.0,349,0.0077777777777777776,0.0077555555555555555,45000,14743.567777777778,14897.587333333333
NUP98,10811.0,9265,0.24024444444444445,0.2058888888888889,45000,14743.567777777778,14897.587333333333
PGAP2,8827.0,7806,0.19615555555555556,0.17346666666666666,45000,14743.567777777778,14897.587333333333
RHOG,29603.0,20348,0.6578444444444445,0.4521777777777778,45000,14743.567777777778,14897.587333333333
AC090587.5,124.0,124,0.0027555555555555554,0.0027555555555555554,45000,14743.567777777778,14897.587333333333
STIM1,6049.0,5552,0.13442222222222222,0.12337777777777778,45000,14743.567777777778,14897.587333333333
RRM1,20018.0,15107,0.44484444444444443,0.3357111111111111,45000,14743.567777777778,14897.587333333333
RRM1-AS1,7.0,7,0.00015555555555555556,0.00015555555555555556,45000,14743.567777777778,14897.587333333333
RP11-23F23.2,310.0,309,0.006888888888888889,0.006866666666666667,45000,14743.567777777778,14897.587333333333
AC009758.1,0.0,0,0.0,0.0,45000,14743.567777777778,14897.587333333333
TRIM21,1473.0,1442,0.032733333333333337,0.032044444444444445,45000,14743.567777777778,14897.587333333333
OR52K2,1.0,1,2.2222222222222223e-05,2.2222222222222223e-05,45000,14743.567777777778,14897.587333333333
OR52K1,0.0,0,0.0,0.0,45000,14743.567777777778,14897.587333333333
OR52M1,0.0,0,0.0,0.0,45000,14743.567777777778,14897.587333333333
C11orf40,0.0,0,0.0,0.0,45000,14743.567777777778,14897.587333333333
OR52I2,0.0,0,0.0,0.0,45000,14743.567777777778,14897.587333333333
OR52I1,0.0,0,0.0,0.0,45000,14743.567777777778,14897.587333333333
TRIM68,1207.0,1180,0.026822222222222223,0.026222222222222223,45000,14743.567777777778,14897.587333333333
OR51D1,0.0,0,0.0,0.0,45000,14743.567777777778,14897.587333333333
OR51E1,469.0,241,0.010422222222222222,0.005355555555555555,45000,14743.567777777778,14897.587333333333
OR51E2,0.0,0,0.0,0.0,45000,14743.567777777778,14897.587333333333
MMP26,1.0,1,2.2222222222222223e-05,2.2222222222222223e-05,45000,14743.567777777778,14897.587333333333
OR51F1,0.0,0,0.0,0.0,45000,14743.567777777778,14897.587333333333
OR52R1,0.0,0,0.0,0.0,45000,14743.567777777778,14897.587333333333
OR51F2,0.0,0,0.0,0.0,45000,14743.567777777778,14897.587333333333
OR51S1,0.0,0,0.0,0.0,45000,14743.567777777778,14897.587333333333
OR51H1,0.0,0,0.0,0.0,45000,14743.567777777778,14897.587333333333
OR51T1,0.0,0,0.0,0.0,45000,14743.567777777778,14897.587333333333
OR51A7,0.0,0,0.0,0.0,45000,14743.567777777778,14897.587333333333
OR51G2,0.0,0,0.0,0.0,45000,14743.567777777778,14897.587333333333
OR51G1,0.0,0,0.0,0.0,45000,14743.567777777778,14897.587333333333
OR51A4,0.0,0,0.0,0.0,45000,14743.567777777778,14897.587333333333
OR51A2,0.0,0,0.0,0.0,45000,14743.567777777778,14897.587333333333
OR51L1,0.0,0,0.0,0.0,45000,14743.567777777778,14897.587333333333
OR52J3,0.0,0,0.0,0.0,45000,14743.567777777778,14897.587333333333
OR52E2,0.0,0,0.0,0.0,45000,14743.567777777778,14897.587333333333
AC113331.9,0.0,0,0.0,0.0,45000,14743.567777777778,14897.587333333333
OR52A5,0.0,0,0.0,0.0,45000,14743.567777777778,14897.587333333333
OR52A1,144.0,142,0.0032,0.0031555555555555555,45000,14743.567777777778,14897.587333333333
OR51V1,3.0,3,6.666666666666667e-05,6.666666666666667e-05,45000,14743.567777777778,14897.587333333333
AC104389.16,1.0,1,2.2222222222222223e-05,2.2222222222222223e-05,45000,14743.567777777778,14897.587333333333
HBB,107.0,63,0.0023777777777777777,0.0014,45000,14743.567777777778,14897.587333333333
HBD,27311.0,14753,0.6069111111111111,0.32784444444444444,45000,14743.567777777778,14897.587333333333
HBG1,173700.0,32370,3.86,0.7193333333333334,45000,14743.567777777778,14897.587333333333
HBG2,784013.0,41959,17.42251111111111,0.9324222222222223,45000,14743.567777777778,14897.587333333333
AC104389.2,300.0,295,0.006666666666666667,0.006555555555555556,45000,14743.567777777778,14897.587333333333
AC104389.1,890.0,864,0.019777777777777776,0.0192,45000,14743.567777777778,14897.587333333333
HBE1,21705.0,3309,0.48233333333333334,0.07353333333333334,45000,14743.567777777778,14897.587333333333
OR51B4,1.0,1,2.2222222222222223e-05,2.2222222222222223e-05,45000,14743.567777777778,14897.587333333333
OR51B2,0.0,0,0.0,0.0,45000,14743.567777777778,14897.587333333333
OR51B5,0.0,0,0.0,0.0,45000,14743.567777777778,14897.587333333333
OR51B6,0.0,0,0.0,0.0,45000,14743.567777777778,14897.587333333333
OR51M1,4.0,4,8.888888888888889e-05,8.888888888888889e-05,45000,14743.567777777778,14897.587333333333
OR51J1,1.0,1,2.2222222222222223e-05,2.2222222222222223e-05,45000,14743.567777777778,14897.587333333333
OR51Q1,0.0,0,0.0,0.0,45000,14743.567777777778,14897.587333333333
OR51I1,0.0,0,0.0,0.0,45000,14743.567777777778,14897.587333333333
OR51I2,0.0,0,0.0,0.0,45000,14743.567777777778,14897.587333333333
OR52D1,0.0,0,0.0,0.0,45000,14743.567777777778,14897.587333333333
UBQLN3,0.0,0,0.0,0.0,45000,14743.567777777778,14897.587333333333
UBQLNL,49.0,49,0.0010888888888888888,0.0010888888888888888,45000,14743.567777777778,14897.587333333333
OR52H1,0.0,0,0.0,0.0,45000,14743.567777777778,14897.587333333333
AC015691.13,15.0,15,0.0003333333333333333,0.0003333333333333333,45000,14743.567777777778,14897.587333333333
OR52B6,0.0,0,0.0,0.0,45000,14743.567777777778,14897.587333333333
TRIM6,1087.0,1060,0.024155555555555555,0.023555555555555555,45000,14743.567777777778,14897.587333333333
TRIM6-TRIM34,0.0,0,0.0,0.0,45000,14743.567777777778,14897.587333333333
TRIM34,3.0,3,6.666666666666667e-05,6.666666666666667e-05,45000,14743.567777777778,14897.587333333333
TRIM5,3458.0,3273,0.07684444444444445,0.07273333333333333,45000,14743.567777777778,14897.587333333333
TRIM22,522.0,514,0.0116,0.011422222222222222,45000,14743.567777777778,14897.587333333333
OR56B1,0.0,0,0.0,0.0,45000,14743.567777777778,14897.587333333333
OR52N4,0.0,0,0.0,0.0,45000,14743.567777777778,14897.587333333333
OR52N5,0.0,0,0.0,0.0,45000,14743.567777777778,14897.587333333333
OR52N1,0.0,0,0.0,0.0,45000,14743.567777777778,14897.587333333333
