gene,W_observed,S2,perturbation,target_gene
CHMP4C,0.011449379242651348,0.026789383092348143,BHLHE40_pDS258,BHLHE40
RP11-37B2.1,0.006686003858556452,0.011839346530252355,BHLHE40_pDS258,BHLHE40
RBM12B,0.014220548647138499,0.022237810266688973,BHLHE40_pDS258,BHLHE40
GEM,0.0009321264470944532,0.0010589433460325886,BHLHE40_pDS258,BHLHE40
UQCRB,0.044569295349470794,0.275264170303623,BHLHE40_pDS258,BHLHE40
SDC2,0.006056471804176376,0.011980576333954995,BHLHE40_pDS258,BHLHE40
RP11-410L14.2,0.007932048758987115,0.02435569695875476,BHLHE40_pDS258,BHLHE40
KLF10,0.0011480878476740214,0.001497572041744372,BHLHE40_pDS258,BHLHE40
DCAF13,0.023189849519072155,0.11157162978642815,BHLHE40_pDS258,BHLHE40
LRP12,0.0018100200991883941,0.010589433460328163,BHLHE40_pDS258,BHLHE40
ZFPM2,0.010834628491207783,0.02819654156392223,BHLHE40_pDS258,BHLHE40
EIF3E,0.05347003934888853,0.041298790495279826,BHLHE40_pDS258,BHLHE40
RAD21-AS1,0.00012186319032450057,0.002995144083488568,BHLHE40_pDS258,BHLHE40
FAM83A,0.07649359933562505,0.16269519551474132,BHLHE40_pDS258,BHLHE40
ZHX1-C8ORF76,0.012773286951640948,0.026153971326843894,BHLHE40_pDS258,BHLHE40
FBXO32,0.0068253737992886995,0.018249499171260345,BHLHE40_pDS258,BHLHE40
RNF139-AS1,0.0036873134971777844,0.028256132771423418,BHLHE40_pDS258,BHLHE40
SQLE,0.018414009073750896,0.039195211236155304,BHLHE40_pDS258,BHLHE40
TRIB1,0.010318572322891854,0.026914665380220512,BHLHE40_pDS258,BHLHE40
MYC,0.07683394897075038,0.10311520303930088,BHLHE40_pDS258,BHLHE40
AC083843.1,0.00017728358633358398,0.006527765190635434,BHLHE40_pDS258,BHLHE40
KHDRBS3,0.0003505701203825591,0.0021178866920654334,BHLHE40_pDS258,BHLHE40
KCNK9,0.00019792547893217593,0.005399572785210624,BHLHE40_pDS258,BHLHE40
RP11-809O17.1,0.00016185184822989075,0.0076361490638655145,BHLHE40_pDS258,BHLHE40
CTD-3064M3.1,0.0030530513877088015,0.00873227053447681,BHLHE40_pDS258,BHLHE40
LY6E,0.2125118650657377,0.05990288166977417,BHLHE40_pDS258,BHLHE40
RP13-582O9.5,0.025490259479465465,0.05607402493437165,BHLHE40_pDS258,BHLHE40
ZNF707,0.004552875669472866,0.0227364778639835,BHLHE40_pDS258,BHLHE40
FBXL6,0.007927258248973074,0.029970154639171357,BHLHE40_pDS258,BHLHE40
LRRC24,6.606742854583679e-05,0.010483004292210623,BHLHE40_pDS258,BHLHE40
PLIN2,0.045726359146771624,0.17075605109279968,BHLHE40_pDS258,BHLHE40
RPS6,0.020169059938693716,0.081600500476507,BHLHE40_pDS258,BHLHE40
TOPORS,0.005195592128809332,0.01909037265966369,BHLHE40_pDS258,BHLHE40
NDUFB6,0.019001283781202617,0.02876741951338522,BHLHE40_pDS258,BHLHE40
DNAJA1,0.043127661956094465,0.02419401676605081,BHLHE40_pDS258,BHLHE40
SPINK4,0.00024211627765017722,0.005502431032997387,BHLHE40_pDS258,BHLHE40
AQP3,0.06748790714338004,0.20446109277022775,BHLHE40_pDS258,BHLHE40
PRSS3,0.01684657274528581,0.032690320320121626,BHLHE40_pDS258,BHLHE40
RP11-195F19.9,0.004918127698743233,0.011503069120571583,BHLHE40_pDS258,BHLHE40
STOML2,0.047338645955353885,0.025458724709654046,BHLHE40_pDS258,BHLHE40
FBXO10,0.0008195808670537907,0.006174647710083918,BHLHE40_pDS258,BHLHE40
CNTNAP3B,0.0005613479247911256,0.008537474196562238,BHLHE40_pDS258,BHLHE40
CBWD3,0.0001537268375935675,0.0,BHLHE40_pDS258,BHLHE40
TJP2,0.01936911354082088,0.04387911638073417,BHLHE40_pDS258,BHLHE40
GDA,0.01302100981473313,0.03743930104360883,BHLHE40_pDS258,BHLHE40
ANXA1,0.0020148281087974764,0.0025938708642957884,BHLHE40_pDS258,BHLHE40
RP11-522I20.3,0.0033710566818879292,0.012349295420167836,BHLHE40_pDS258,BHLHE40
ZCCHC6,0.003526485286195139,0.007487860208721776,BHLHE40_pDS258,BHLHE40
CTSL,0.12480040100227588,0.14238752425243492,BHLHE40_pDS258,BHLHE40
S1PR3,0.006312437262326967,0.01998010309278069,BHLHE40_pDS258,BHLHE40
CKS2,0.03009156073122294,0.008064672255350205,BHLHE40_pDS258,BHLHE40
GADD45G,0.0029447111650009383,0.011886609578576358,BHLHE40_pDS258,BHLHE40
NINJ1,0.010739253704760464,0.01623329410117343,BHLHE40_pDS258,BHLHE40
PTPDC1,0.006815034913681034,0.022035183624748798,BHLHE40_pDS258,BHLHE40
RP11-435O5.2,0.0012185784672180105,0.0023678693060503572,BHLHE40_pDS258,BHLHE40
RP11-435O5.5,0.00033989255437571727,0.004735738612100945,BHLHE40_pDS258,BHLHE40
RP11-498P14.5,0.00922322377488091,0.01563511113498615,BHLHE40_pDS258,BHLHE40
HEMGN,0.05548085784432482,0.07446563096476114,BHLHE40_pDS258,BHLHE40
TRIM14,0.0009370475436714037,0.01318373833806687,BHLHE40_pDS258,BHLHE40
RP11-60I3.4,0.0017977353209521819,0.005294716730164378,BHLHE40_pDS258,BHLHE40
ZNF189,0.001158898271366422,0.016541223850312644,BHLHE40_pDS258,BHLHE40
RP11-82L2.1,0.00013580411617916614,0.004492716125233123,BHLHE40_pDS258,BHLHE40
NIPSNAP3A,0.030469263183422485,0.17906478359243225,BHLHE40_pDS258,BHLHE40
NIPSNAP3B,0.00019450502658855437,0.010046018659630533,BHLHE40_pDS258,BHLHE40
SLC44A1,0.0009816832789058662,0.012258155462971036,BHLHE40_pDS258,BHLHE40
FAM206A,0.013083786317564858,0.04215871441374683,BHLHE40_pDS258,BHLHE40
C9orf147,0.0013397165359287655,0.0033486728865434567,BHLHE40_pDS258,BHLHE40
FAM225A,0.0009228009806589337,0.008602896411504038,BHLHE40_pDS258,BHLHE40
CDC26,0.000483812756947797,0.008732270534476562,BHLHE40_pDS258,BHLHE40
C9orf43,8.45396346456125e-05,0.0010589433460328165,BHLHE40_pDS258,BHLHE40
DFNB31,0.0029560530665457795,0.013725474479886122,BHLHE40_pDS258,BHLHE40
ASTN2,0.001317564493139484,0.004366135267238365,BHLHE40_pDS258,BHLHE40
PHF19,0.05143766718065551,0.03248385307365572,BHLHE40_pDS258,BHLHE40
GSN,0.004859237910281239,0.010589433460327936,BHLHE40_pDS258,BHLHE40
PDCL,0.03308015405844129,0.051530407255656385,BHLHE40_pDS258,BHLHE40
DENND1A,0.004244717597980509,0.030836895702565224,BHLHE40_pDS258,BHLHE40
HSPA5,0.05026756780928216,0.15042960208669984,BHLHE40_pDS258,BHLHE40
ZBTB43,0.0244535714118968,0.058251509994027874,BHLHE40_pDS258,BHLHE40
SET,0.01997937170400095,0.01380693201686096,BHLHE40_pDS258,BHLHE40
LRRC8A,0.012399765200027592,0.03257004015289815,BHLHE40_pDS258,BHLHE40
FNBP1,0.014495459195249943,0.03159131682908129,BHLHE40_pDS258,BHLHE40
RP11-544A12.8,0.026809973078384723,0.0790244232202101,BHLHE40_pDS258,BHLHE40
AK8,0.010645088448847616,0.03457413537276463,BHLHE40_pDS258,BHLHE40
SOHLH1,0.00041785879926876175,0.012349295420167774,BHLHE40_pDS258,BHLHE40
RP11-432J22.2,0.00013759521848972955,0.005294716730164378,BHLHE40_pDS258,BHLHE40
NOTCH1,0.014424158948019105,0.03760367314166493,BHLHE40_pDS258,BHLHE40
SNHG7,0.021039928644967974,0.019980103092780907,BHLHE40_pDS258,BHLHE40
TUBB4B,0.021819852154536266,0.028414431672605565,BHLHE40_pDS258,BHLHE40
IDI1,0.053284494479023725,0.046641616177057234,BHLHE40_pDS258,BHLHE40
KLF6,0.014690344688511516,0.02451631092594178,BHLHE40_pDS258,BHLHE40
AKR1C1,9.064080423880066e-05,0.009471477224201585,BHLHE40_pDS258,BHLHE40
OPTN,0.00020329860584979826,0.0014975720417443744,BHLHE40_pDS258,BHLHE40
FAM107B,0.0009903922189782395,0.012751366454836916,BHLHE40_pDS258,BHLHE40
RP11-398C13.6,0.011004344283644123,0.03909494924892579,BHLHE40_pDS258,BHLHE40
VIM,0.047170380786099315,0.05479967869492503,BHLHE40_pDS258,BHLHE40
OTUD1,0.00111108723779645,0.0023678693060502813,BHLHE40_pDS258,BHLHE40
RP11-165A20.3,0.0001947456159146715,0.0038180745319327573,BHLHE40_pDS258,BHLHE40
PTCHD3P1,0.009719251279420036,0.025014384734384325,BHLHE40_pDS258,BHLHE40
CCDC7,0.0002084482958171835,0.0010589433460325886,BHLHE40_pDS258,BHLHE40
CREM,0.028978439606510233,0.06688130582844137,BHLHE40_pDS258,BHLHE40
C10orf128,0.0073672712076481945,0.010589433460328193,BHLHE40_pDS258,BHLHE40
PARG,0.01447879526148677,0.03818074531932732,BHLHE40_pDS258,BHLHE40
NCOA4,0.04582865029352935,0.068831317492133,BHLHE40_pDS258,BHLHE40
LINC00843,0.0005083456261086466,0.002367869306050587,BHLHE40_pDS258,BHLHE40
FAM21A,0.00399708295307983,0.009647433018108748,BHLHE40_pDS258,BHLHE40
RP11-50E11.3,0.0005626997144615467,0.007636149063865515,BHLHE40_pDS258,BHLHE40
IPMK,0.006804464543904284,0.013098405801714966,BHLHE40_pDS258,BHLHE40
CDK1,0.02052289791370507,0.03204944126280792,BHLHE40_pDS258,BHLHE40
ARID5B,0.012758730143865991,0.0640025919000279,BHLHE40_pDS258,BHLHE40
JMJD1C,0.02660538178824111,0.0622619065877404,BHLHE40_pDS258,BHLHE40
JMJD1C-AS1,0.010278521884368482,0.025634304202041585,BHLHE40_pDS258,BHLHE40
ADAMTS14,0.006242281566236865,0.011454223595798178,BHLHE40_pDS258,BHLHE40
UNC5B,0.0005341064278474661,0.007103607918151532,BHLHE40_pDS258,BHLHE40
DDIT4,0.020509036490617423,0.043506980877336246,BHLHE40_pDS258,BHLHE40
DNAJC9-AS1,0.0002603001261975188,0.008537474196562238,BHLHE40_pDS258,BHLHE40
RP11-152N13.5,0.012752776563909746,0.03619046365833374,BHLHE40_pDS258,BHLHE40
PLAU,0.0025308205503861516,0.003818074531932797,BHLHE40_pDS258,BHLHE40
KAT6B,0.0036838822454918685,0.03365374600558229,BHLHE40_pDS258,BHLHE40
DUSP13,0.04253093488074804,0.10714183431539304,BHLHE40_pDS258,BHLHE40
RPS24,0.02889051422987236,0.05400611064767368,BHLHE40_pDS258,BHLHE40
PPIF,0.03583317430585683,0.02813682414800337,BHLHE40_pDS258,BHLHE40
CCSER2,0.01239709542683416,0.032049441262807996,BHLHE40_pDS258,BHLHE40
RP11-77P6.2,0.004429443953367298,0.010953795145129707,BHLHE40_pDS258,BHLHE40
RP11-359E3.4,0.0005403163034380032,0.006174647710083786,BHLHE40_pDS258,BHLHE40
MINPP1,0.004172367822035088,0.010483004292210616,BHLHE40_pDS258,BHLHE40
IFIT3,0.00023128222789237427,0.003176830038098535,BHLHE40_pDS258,BHLHE40
RP11-80H5.2,0.0001729001486554805,0.012073811797188666,BHLHE40_pDS258,BHLHE40
HECTD2,0.0012489822456387795,0.005399572785210625,BHLHE40_pDS258,BHLHE40
MARCH5,0.012635922784254863,0.056133986482354604,BHLHE40_pDS258,BHLHE40
SORBS1,0.012795019683775846,0.023678693060504418,BHLHE40_pDS258,BHLHE40
LCOR,0.013580799858930397,0.03940919942092772,BHLHE40_pDS258,BHLHE40
PI4K2A,0.005414415970239253,0.011454223595798174,BHLHE40_pDS258,BHLHE40
DNMBP,0.0007852165856602859,0.0077816125928878346,BHLHE40_pDS258,BHLHE40
RP11-179B2.2,0.0035365694374569112,0.0029951440834885684,BHLHE40_pDS258,BHLHE40
PDZD7,0.001009704419762726,0.006697345773087464,BHLHE40_pDS258,BHLHE40
SFXN3,0.00016383966496347712,0.005294716730164287,BHLHE40_pDS258,BHLHE40
BTRC,0.006183749512830922,0.015272298127730977,BHLHE40_pDS258,BHLHE40
NFKB2,0.006877388529875235,0.02819654156392202,BHLHE40_pDS258,BHLHE40
PSD,0.007043768328266472,0.01992390015980668,BHLHE40_pDS258,BHLHE40
TAF5,0.012619549403425908,0.04434937667800976,BHLHE40_pDS258,BHLHE40
USMG5,0.014917155777101999,0.0352804580641885,BHLHE40_pDS258,BHLHE40
RP11-451M19.3,0.00024936541283163333,0.0014975720417443744,BHLHE40_pDS258,BHLHE40
SMNDC1,0.01943634433011115,0.034149896786248954,BHLHE40_pDS258,BHLHE40
DUSP5,0.003916941812422308,0.007487860208721716,BHLHE40_pDS258,BHLHE40
VTI1A,0.01058736247935693,0.024355696958754666,BHLHE40_pDS258,BHLHE40
TCF7L2,0.019349427657768693,0.05559200431586719,BHLHE40_pDS258,BHLHE40
FAM160B1,0.0004193336775515843,0.005399572785210574,BHLHE40_pDS258,BHLHE40
KIAA1598,0.014047947049855488,0.0418517132001477,BHLHE40_pDS258,BHLHE40
SLC18A2,0.0006498840932248871,0.01275136645483696,BHLHE40_pDS258,BHLHE40
FAM45A,0.01398224299584318,0.0265792670396971,BHLHE40_pDS258,BHLHE40
FAM24B,0.009974167046320403,0.030782300978656064,BHLHE40_pDS258,BHLHE40
MKI67,0.016308254467598336,0.05409946613765924,BHLHE40_pDS258,BHLHE40
MIR202HG,0.00044723686590371353,0.0031768300380984505,BHLHE40_pDS258,BHLHE40
IFITM2,0.1976851265676201,0.1265869220513381,BHLHE40_pDS258,BHLHE40
C11orf35,0.0003531978932285776,0.0010589433460331014,BHLHE40_pDS258,BHLHE40
RP11-496I9.1,6.392650061980033e-05,0.007487860208721874,BHLHE40_pDS258,BHLHE40
BRSK2,0.005567270276716754,0.012926050847260735,BHLHE40_pDS258,BHLHE40
LSP1,0.0033336451771885,0.014403186691486825,BHLHE40_pDS258,BHLHE40
SLC22A18,0.00047540426377153854,0.0010589433460331014,BHLHE40_pDS258,BHLHE40
PHLDA2,0.16744795230012435,0.3189969062909323,BHLHE40_pDS258,BHLHE40
ART5,0.0002690076777210924,0.003176830038098449,BHLHE40_pDS258,BHLHE40
RP11-23F23.2,0.0003439924067467569,0.013478148375699371,BHLHE40_pDS258,BHLHE40
HBD,0.046960873226387666,0.112427671442257,BHLHE40_pDS258,BHLHE40
HBG1,0.1534250746509409,0.016059670990548034,BHLHE40_pDS258,BHLHE40
HBG2,0.15085902141704272,0.005399572785210519,BHLHE40_pDS258,BHLHE40
HBE1,0.04332878329715621,0.07628068091886789,BHLHE40_pDS258,BHLHE40
NRIP3,0.009215761691753513,0.01326852209504993,BHLHE40_pDS258,BHLHE40
DENND5A,0.0032420414197953033,0.02419401676605089,BHLHE40_pDS258,BHLHE40
TMEM41B,0.007587066492197268,0.04452601785326743,BHLHE40_pDS258,BHLHE40
RP11-540A21.2,0.00015578468844264405,0.005399572785210707,BHLHE40_pDS258,BHLHE40
SBF2-AS1,0.0008571649052047764,0.0010589433460325886,BHLHE40_pDS258,BHLHE40
SBF2,0.007126262066380616,0.02510388192451968,BHLHE40_pDS258,BHLHE40
ZBED5-AS1,0.002555055761335781,0.004366135267238198,BHLHE40_pDS258,BHLHE40
CSNK2A3,0.00036570215743293895,0.0038180745319327573,BHLHE40_pDS258,BHLHE40
MICALCL,0.0011011808360969519,0.0014975720417443744,BHLHE40_pDS258,BHLHE40
LINC00958,0.012413420625088338,0.017238348751501854,BHLHE40_pDS258,BHLHE40
CYP2R1,0.00378178500279699,0.01998010309278113,BHLHE40_pDS258,BHLHE40
PIK3C2A,0.003469199986711191,0.041609871420198785,BHLHE40_pDS258,BHLHE40
LDHA,0.057991158720777966,0.010046018659630595,BHLHE40_pDS258,BHLHE40
UEVLD,0.0016474253936000591,0.005702584439805072,BHLHE40_pDS258,BHLHE40
TMEM86A,0.00023329629105742463,0.0023678693060503577,BHLHE40_pDS258,BHLHE40
ANO5,0.00047834846726631046,0.005399572785210858,BHLHE40_pDS258,BHLHE40
MUC15,0.0022150806123045134,0.006174647710083872,BHLHE40_pDS258,BHLHE40
CD59,0.015595422116275383,0.08258400367790264,BHLHE40_pDS258,BHLHE40
LMO2,0.044175526644655905,0.021727700873657097,BHLHE40_pDS258,BHLHE40
PRR5L,0.0018811018521488823,0.009589139837795076,BHLHE40_pDS258,BHLHE40
TRAF6,0.009025108463849161,0.017367962221251917,BHLHE40_pDS258,BHLHE40
RAG1,7.738195167400036e-05,0.003962203192858665,BHLHE40_pDS258,BHLHE40
C11orf74,0.009836488509781518,0.029725956266610537,BHLHE40_pDS258,BHLHE40
C11orf96,0.0034437401986324246,0.011106291510301272,BHLHE40_pDS258,BHLHE40
ALX4,0.00032580654534089033,2.5639502485114184e-16,BHLHE40_pDS258,BHLHE40
CD82,0.007572471967144941,0.014403186691486968,BHLHE40_pDS258,BHLHE40
SLC35C1,0.007085787559607143,0.017074948393124435,BHLHE40_pDS258,BHLHE40
RP11-702F3.3,0.0005023561512763872,0.01471131112276154,BHLHE40_pDS258,BHLHE40
CREB3L1,0.0002820994889745242,0.009109375101944843,BHLHE40_pDS258,BHLHE40
MDK,0.10705587241474024,0.0010589433460328165,BHLHE40_pDS258,BHLHE40
C11orf49,0.009758156635894834,0.021284497834886576,BHLHE40_pDS258,BHLHE40
SPI1,0.1128028133686058,0.22067982986205287,BHLHE40_pDS258,BHLHE40
UBE2L6,0.007387421453785843,0.02615397132684397,BHLHE40_pDS258,BHLHE40
YPEL4,0.001814418489847934,0.008064672255350295,BHLHE40_pDS258,BHLHE40
MS4A3,0.14597122324626965,0.044538608272818775,BHLHE40_pDS258,BHLHE40
MS4A4A,0.04135684286101626,0.010429382435235383,BHLHE40_pDS258,BHLHE40
DAK,0.021947184582501635,0.12569349733140542,BHLHE40_pDS258,BHLHE40
FADS1,0.018700747655474532,0.04311863349826513,BHLHE40_pDS258,BHLHE40
FADS3,0.031031647047241255,0.07233443490592913,BHLHE40_pDS258,BHLHE40
FTH1,0.02661575603846559,0.020147771233037022,BHLHE40_pDS258,BHLHE40
RP11-703H8.7,0.00012187898593949303,0.002117886692065632,BHLHE40_pDS258,BHLHE40
AHNAK,0.020967231832365762,0.0445260178532676,BHLHE40_pDS258,BHLHE40
MTA2,0.008468753268010325,0.021019425253375343,BHLHE40_pDS258,BHLHE40
C11orf83,0.05886201589202409,0.09912298003268005,BHLHE40_pDS258,BHLHE40
RP11-727F15.12,0.002669930838813966,0.009109375101944695,BHLHE40_pDS258,BHLHE40
SLC3A2,0.03984830995275029,0.06814364198407522,BHLHE40_pDS258,BHLHE40
LGALS12,0.0037797442013715334,0.007709223925641253,BHLHE40_pDS258,BHLHE40
PLA2G16,0.0024051397904874964,0.008537474196562235,BHLHE40_pDS258,BHLHE40
RCOR2,0.0006932290089292359,0.008537474196562323,BHLHE40_pDS258,BHLHE40
RP11-665N17.4,0.0017933327533935853,0.006174647710083996,BHLHE40_pDS258,BHLHE40
ATG2A,0.010315595545513775,0.02615397132684405,BHLHE40_pDS258,BHLHE40
PPP2R5B,0.005103234763352945,0.009530490114295348,BHLHE40_pDS258,BHLHE40
CDCA5,0.03998523454210376,0.09212807110485507,BHLHE40_pDS258,BHLHE40
SPDYC,0.04151406934811814,0.09631728628141817,BHLHE40_pDS258,BHLHE40
TIGD3,0.0008181458698292656,0.0021178866920656897,BHLHE40_pDS258,BHLHE40
SLC25A45,0.00016261089949869337,0.005294716730163968,BHLHE40_pDS258,BHLHE40
NEAT1,0.0152583670177435,0.07973780111909089,BHLHE40_pDS258,BHLHE40
AP000769.1,8.908402190932834e-05,0.0010589433460325886,BHLHE40_pDS258,BHLHE40
MALAT1,0.02701877205753555,0.011744249837396284,BHLHE40_pDS258,BHLHE40
FOSL1,0.023940303626178567,0.06898591252491242,BHLHE40_pDS258,BHLHE40
CTD-3074O7.12,9.588120872304522e-05,0.0031768300380982783,BHLHE40_pDS258,BHLHE40
POLD4,0.047456919561462155,0.03918090380321411,BHLHE40_pDS258,BHLHE40
RAD9A,0.014404826494625843,0.0450891063486993,BHLHE40_pDS258,BHLHE40
TBC1D10C,0.011740457027915588,0.04395571658401966,BHLHE40_pDS258,BHLHE40
PTPRCAP,0.09174871343961015,0.12426238815174856,BHLHE40_pDS258,BHLHE40
GSTP1,0.09125457452867053,0.007487860208721716,BHLHE40_pDS258,BHLHE40
UNC93B1,0.006727899366751887,0.01707494839312473,BHLHE40_pDS258,BHLHE40
RP11-802E16.3,0.0003009605813333715,0.00853747419656244,BHLHE40_pDS258,BHLHE40
GAL,0.08260849490082525,0.027122183220203815,BHLHE40_pDS258,BHLHE40
IL18BP,0.0002738235527574859,0.0010589433460325886,BHLHE40_pDS258,BHLHE40
FOLR1,0.01015075520785159,0.02351235798432058,BHLHE40_pDS258,BHLHE40
CLPB,0.015745502774719207,0.05275621316097301,BHLHE40_pDS258,BHLHE40
FAM168A,0.0017535022121462109,0.004615827032291875,BHLHE40_pDS258,BHLHE40
P4HA3,0.003363930386353452,0.008471546768262759,BHLHE40_pDS258,BHLHE40
GDPD5,0.006630054668915926,0.017238348751501816,BHLHE40_pDS258,BHLHE40
SERPINH1,0.03494182093793322,0.12569349733140536,BHLHE40_pDS258,BHLHE40
LRRC32,0.00012176998414704823,0.002995144083488749,BHLHE40_pDS258,BHLHE40
RSF1,0.021010387325737723,0.039323743882517075,BHLHE40_pDS258,BHLHE40
DLG2,0.00012696229584885802,2.5639502485114184e-16,BHLHE40_pDS258,BHLHE40
RP11-736K20.5,0.0005181337388271933,0.0010589433460328449,BHLHE40_pDS258,BHLHE40
TMEM135,0.00823144512593112,0.02630360703850575,BHLHE40_pDS258,BHLHE40
CTSC,0.08426264564588122,0.052957755676369615,BHLHE40_pDS258,BHLHE40
PANX1,0.0010220311121085777,0.005399572785210706,BHLHE40_pDS258,BHLHE40
BIRC2,0.02710273392858221,0.07521480104334961,BHLHE40_pDS258,BHLHE40
DYNC2H1,0.0004958078943971437,0.007709223925641253,BHLHE40_pDS258,BHLHE40
ALKBH8,0.006196741610418138,0.007103607918151302,BHLHE40_pDS258,BHLHE40
SIK2,0.002667962463611504,0.009047615914583503,BHLHE40_pDS258,BHLHE40
PIH1D2,0.002361972205575797,0.02419401676605069,BHLHE40_pDS258,BHLHE40
BCO2,0.00040428657200437807,0.005294716730163969,BHLHE40_pDS258,BHLHE40
CD3E,0.007260174517866589,0.028922920211139895,BHLHE40_pDS258,BHLHE40
CD3D,0.020275191781547623,0.05492231893491292,BHLHE40_pDS258,BHLHE40
PHLDB1,0.004518169011181316,0.0023678693060504535,BHLHE40_pDS258,BHLHE40
HMBS,0.05207668587668745,0.1254389799616687,BHLHE40_pDS258,BHLHE40
TBCEL,0.0069927530259639315,0.017367962221251688,BHLHE40_pDS258,BHLHE40
HSPA8,0.05057052246617241,0.01697615326266657,BHLHE40_pDS258,BHLHE40
PANX3,9.675477697621322e-05,0.004492716125233305,BHLHE40_pDS258,BHLHE40
ESAM,0.05432039663697167,0.11717484460306428,BHLHE40_pDS258,BHLHE40
FEZ1,0.03355100541341916,0.07315145070490026,BHLHE40_pDS258,BHLHE40
PRDM10,0.00013716220890408885,0.001497572041744193,BHLHE40_pDS258,BHLHE40
NINJ2,0.01006791529290556,0.03338611753478578,BHLHE40_pDS258,BHLHE40
RAD52,0.0003298045813627219,0.013847481096875716,BHLHE40_pDS258,BHLHE40
PARP11,0.0005109904950099457,0.003818074531932797,BHLHE40_pDS258,BHLHE40
CD9,0.02596705096108476,0.09382261949733303,BHLHE40_pDS258,BHLHE40
TNFRSF1A,0.016110741267738565,0.03220650453478524,BHLHE40_pDS258,BHLHE40
ACRBP,0.019560614371887736,0.04300144539043705,BHLHE40_pDS258,BHLHE40
GNB3,0.007463153099271109,0.0215463096186881,BHLHE40_pDS258,BHLHE40
CDCA3,0.011723881637994309,0.03494513041908286,BHLHE40_pDS258,BHLHE40
ENO2,0.007408298892016841,0.018942954448403628,BHLHE40_pDS258,BHLHE40
U47924.30,0.0036640261315029872,0.011839346530252324,BHLHE40_pDS258,BHLHE40
CLSTN3,0.0013497514259384422,0.0021178866920656338,BHLHE40_pDS258,BHLHE40
CD163L1,0.0006359915172233278,0.003962203192858831,BHLHE40_pDS258,BHLHE40
SLC2A14,8.92018936024607e-05,0.017970864500932316,BHLHE40_pDS258,BHLHE40
FOXJ2,0.005694473608856978,0.012926050847260681,BHLHE40_pDS258,BHLHE40
LINC00937,0.005460404755441153,0.012882601813914159,BHLHE40_pDS258,BHLHE40
RP11-90D4.3,0.001355816775535194,0.008133898179613694,BHLHE40_pDS258,BHLHE40
CD69,0.002624154557086613,0.0014975720417443744,BHLHE40_pDS258,BHLHE40
KLRF1,0.013051231901177539,0.030873238550419173,BHLHE40_pDS258,BHLHE40
CLEC2B,0.00560497804490425,0.016575085142353115,BHLHE40_pDS258,BHLHE40
RP11-377D9.3,0.00017822996452311916,0.0025938708642957186,BHLHE40_pDS258,BHLHE40
ATF7IP,0.007517956536324787,0.014403186691487031,BHLHE40_pDS258,BHLHE40
ARHGDIB,0.03676824737686437,0.09228009271101706,BHLHE40_pDS258,BHLHE40
METTL20,0.0005316433176353139,0.0090476159145834,BHLHE40_pDS258,BHLHE40
BICD1,0.042799260179562724,0.08478162580882133,BHLHE40_pDS258,BHLHE40
RP11-350F4.2,0.002245407786264764,0.01380693201686095,BHLHE40_pDS258,BHLHE40
TWF1,0.0031199728362976903,0.0043661352672383184,BHLHE40_pDS258,BHLHE40
TMEM117,0.01145677244985989,0.03148464916327857,BHLHE40_pDS258,BHLHE40
ANO6,0.006483165779147932,0.00635366007619707,BHLHE40_pDS258,BHLHE40
LINC00938,0.010317799671499678,0.03929521740514471,BHLHE40_pDS258,BHLHE40
SLC38A2,0.010624049570370426,0.023512357984320494,BHLHE40_pDS258,BHLHE40
RP1-197B17.3,0.005528296474990056,0.011503069120571583,BHLHE40_pDS258,BHLHE40
COL2A1,0.08000230114196584,0.2583821764320072,BHLHE40_pDS258,BHLHE40
DKFZP779L1853,0.0007376077554436993,0.0074126034222299145,BHLHE40_pDS258,BHLHE40
RND1,0.0003435777590154407,0.006353660076196898,BHLHE40_pDS258,BHLHE40
FKBP11,0.005965039813602247,0.008064672255350302,BHLHE40_pDS258,BHLHE40
RP11-386G11.5,0.0008390690204894622,0.008732270534476562,BHLHE40_pDS258,BHLHE40
TUBA1A,0.029157968522548924,0.06343945669120025,BHLHE40_pDS258,BHLHE40
TUBA1C,0.02621590506713435,0.09261971565125812,BHLHE40_pDS258,BHLHE40
PRPH,0.0004197689584834131,0.00599028816697768,BHLHE40_pDS258,BHLHE40
FMNL3,0.0009359626696002874,0.00473573861210106,BHLHE40_pDS258,BHLHE40
TMBIM6,0.026725094737610686,0.018371980406103713,BHLHE40_pDS258,BHLHE40
NCKAP5L,0.007663455679569444,0.02851292219902598,BHLHE40_pDS258,BHLHE40
