gene,S2,p_value_perm,target
APOLD1,0.09260811899240019,0.8805970149253731,SLC4A1
SMCO3,0.16073171236357012,0.2935323383084577,SLC4A1
MGP,0.09645931256284546,0.8059701492537313,SLC4A1
PIK3C2G,0.10458086161431628,0.5024875621890548,SLC4A1
RP11-664H17.1,0.28423535195684985,0.42786069651741293,SLC4A1
SLCO1C1,0.1530568229737546,0.1890547263681592,SLC4A1
IAPP,0.20386563011153294,0.24378109452736318,SLC4A1
LDHB,0.127617506466847,0.04477611940298507,SLC4A1
LRMP,0.16792739580682065,0.01990049751243781,SLC4A1
RP11-513G19.1,0.17091264835751055,0.1044776119402985,SLC4A1
TM7SF3,0.2191636929903608,0.15422885572139303,SLC4A1
OVCH1-AS1,0.21593491415210658,0.2835820895522388,SLC4A1
FLJ13224,0.3675531455201992,0.9203980099502488,SLC4A1
METTL20,0.11355905503735597,0.31343283582089554,SLC4A1
RP11-467L13.7,0.11951297710645023,0.5024875621890548,SLC4A1
RP11-278C7.4,0.1727409256130401,0.03980099502487562,SLC4A1
RP11-847H18.2,0.2310297300840377,0.3482587064676617,SLC4A1
DBX2,0.193862508124684,0.01990049751243781,SLC4A1
RP1-228P16.8,0.16492174092608253,0.29850746268656714,SLC4A1
C12orf54,0.10062462937722796,0.6268656716417911,SLC4A1
MCRS1,0.3043973311563068,0.01990049751243781,SLC4A1
RACGAP1,0.13759917947309383,0.14427860696517414,SLC4A1
SCN8A,0.35351666542744636,0.5124378109452736,SLC4A1
ANKRD33,0.16673405533244506,0.5074626865671642,SLC4A1
KRT72,0.3294671942811499,0.681592039800995,SLC4A1
KRT1,0.1185428434930023,0.31840796019900497,SLC4A1
RP11-834C11.8,0.2240040150278873,0.25870646766169153,SLC4A1
RP11-753H16.5,0.12494616061941685,0.43781094527363185,SLC4A1
ZNF385A,0.3123395718169087,1.0,SLC4A1
LACRT,0.12253783482698853,0.4228855721393035,SLC4A1
NEUROD4,0.10646836700747002,0.572139303482587,SLC4A1
OR6C65,0.2380154300213352,0.26865671641791045,SLC4A1
OR2AP1,0.18680210362040706,0.12437810945273632,SLC4A1
AVIL,0.3585867456982673,0.13930348258706468,SLC4A1
RP11-338E21.3,0.13166652563289377,0.24378109452736318,SLC4A1
RP11-542B15.1,0.1707355367572358,0.16417910447761194,SLC4A1
RP11-81H14.1,0.25408061263843484,0.6368159203980099,SLC4A1
RAP1B,0.3796026514337314,0.7661691542288557,SLC4A1
LYZ,0.3881110820586246,0.004975124378109453,SLC4A1
RP11-956E11.1,0.15466597359127976,0.3034825870646766,SLC4A1
RP11-498M15.1,0.245085957052646,0.5472636815920398,SLC4A1
TBC1D15,0.09248279979653068,0.2935323383084577,SLC4A1
RP11-711C17.1,0.32437257049701046,0.3681592039800995,SLC4A1
GLIPR1,0.13794687914168277,0.11940298507462686,SLC4A1
RP11-114H23.1,0.3976853080159809,0.11940298507462686,SLC4A1
RP11-114H23.2,0.14060792015633033,0.31840796019900497,SLC4A1
ACSS3,0.22021493190075522,0.5472636815920398,SLC4A1
RP11-263K4.5,0.10344645075828275,0.17412935323383086,SLC4A1
RP11-263K4.4,0.12355415157808002,0.7661691542288557,SLC4A1
RP11-248E9.6,0.2711819425407663,0.23383084577114427,SLC4A1
RP11-632B21.1,0.1257386857070998,0.7661691542288557,SLC4A1
LUM,0.378611730211344,0.3283582089552239,SLC4A1
RP11-202G11.2,0.49107737860233786,0.004975124378109453,SLC4A1
CDK17,0.11070804620333363,0.6616915422885572,SLC4A1
RP11-397H6.1,0.163731131908804,0.736318407960199,SLC4A1
TMPO,0.4207824758383466,0.6517412935323383,SLC4A1
SLC25A3,0.09139685842946797,0.900497512437811,SLC4A1
RP11-328J6.1,0.09450531658686719,0.5522388059701493,SLC4A1
C12orf42,0.35049408378876423,0.8955223880597015,SLC4A1
HSP90B1,0.1466362083957644,0.10945273631840796,SLC4A1
HCFC2,0.5051406146991075,0.9502487562189055,SLC4A1
CKAP4,0.4840613018683372,0.7164179104477612,SLC4A1
SVOP,0.1808189498433479,0.03482587064676617,SLC4A1
RP11-100F15.1,0.11162431640122837,0.5870646766169154,SLC4A1
RP11-139B1.1,0.20588140927739576,0.01990049751243781,SLC4A1
RP11-357K6.1,0.34547747254164046,0.22388059701492538,SLC4A1
SRRM4,0.1617730294719953,0.0845771144278607,SLC4A1
CCDC60,0.1124972735181498,0.8855721393034826,SLC4A1
SRSF9,0.11850455377278522,0.40298507462686567,SLC4A1
NRAV,0.096417482850314,0.6019900497512438,SLC4A1
RP11-87C12.5,0.08538991593856468,0.4129353233830846,SLC4A1
CLIP1,0.14671871576388903,0.08955223880597014,SLC4A1
C12orf65,0.1717631775987371,0.0945273631840796,SLC4A1
RP11-282O18.7,0.29128494846155195,0.7611940298507462,SLC4A1
ZNF664,0.1084625495684114,0.05472636815920398,SLC4A1
LINC00939,0.12955082894432393,0.3582089552238806,SLC4A1
ADGRD1,0.38965152018347105,0.7711442786069652,SLC4A1
RP11-897M7.1,0.18479377068284536,0.7711442786069652,SLC4A1
RP11-46H11.12,0.1446244809822046,0.5422885572139303,SLC4A1
RP11-386I8.6,0.5966443915957826,0.7910447761194029,SLC4A1
ZNF140,0.3956730373552728,0.8109452736318408,SLC4A1
RP11-301J16.7,0.11350131502323944,0.7960199004975125,SLC4A1
CRYL1,0.0964174828503135,0.04975124378109453,SLC4A1
C1QTNF9B-AS1,0.10746304560005175,0.03482587064676617,SLC4A1
LINC01076,0.2068953387477749,0.19402985074626866,SLC4A1
USP12-AS1,0.13155924915818618,0.29850746268656714,SLC4A1
POLR1D,0.4639642303631116,0.9701492537313433,SLC4A1
ATP5EP2,0.46096467339950153,1.0,SLC4A1
PAN3,0.3866388511467775,0.31343283582089554,SLC4A1
MTUS2,0.48755817337585633,0.8009950248756219,SLC4A1
LINC00427,0.355506569413162,0.9104477611940298,SLC4A1
LINC00426,0.40270642805979107,0.06965174129353234,SLC4A1
LINC00398,0.5031291602742696,0.6865671641791045,SLC4A1
MEDAG,0.41375289890974176,0.373134328358209,SLC4A1
RP11-37L2.1,0.1767519138909262,0.1044776119402985,SLC4A1
AL138706.2,0.13860328652423806,0.6019900497512438,SLC4A1
LINC01048,0.32236723865827877,0.26865671641791045,SLC4A1
FREM2-AS1,0.13490122101593283,0.9701492537313433,SLC4A1
LINC01050,0.3324064139024775,0.48756218905472637,SLC4A1
VPS36,0.11665186794882935,0.2537313432835821,SLC4A1
KCTD12,0.1285740754461876,0.0845771144278607,SLC4A1
RBM26,0.12252137353797944,0.4975124378109453,SLC4A1
NDFIP2,0.1275582239317269,0.024875621890547265,SLC4A1
SLITRK5,0.13257867438547838,0.845771144278607,SLC4A1
LIG4,0.09749922308794177,0.6019900497512438,SLC4A1
MYO16,0.23302692009573747,0.43781094527363185,SLC4A1
RP11-40E6.2,0.3665544120822171,0.8159203980099502,SLC4A1
COL4A2-AS2,0.5734780925854267,0.4427860696517413,SLC4A1
LINC01070,0.09260811899240019,0.6218905472636815,SLC4A1
MCF2L-AS1,0.27215825488999507,0.8955223880597015,SLC4A1
RP11-98F14.11,0.10544996293975603,0.1691542288557214,SLC4A1
TMCO3,0.2953574987131748,0.3034825870646766,SLC4A1
UPF3A,0.13257867438547838,0.10945273631840796,SLC4A1
LINC01297,0.10348543933999672,0.208955223880597,SLC4A1
RP11-84C10.3,0.47601179266476734,0.7114427860696517,SLC4A1
RNASE2,0.3384437182434135,0.25870646766169153,SLC4A1
METTL17,0.20688315230460494,0.26865671641791045,SLC4A1
RNASE7,0.7341020549752902,0.6069651741293532,SLC4A1
OR5AU1,0.36153330851915877,0.05472636815920398,SLC4A1
TRAV1-2,0.09956671903058868,0.3880597014925373,SLC4A1
TRAV8-1,0.5614059873202698,0.6417910447761194,SLC4A1
TRAV8-4,0.18578979468647697,0.7213930348258707,SLC4A1
TRDV1,0.15165683818543435,0.2935323383084577,SLC4A1
TRAV26-2,0.16200663685646552,0.15422885572139303,SLC4A1
TRDV3,0.4760308600426699,0.5621890547263682,SLC4A1
TRAJ44,0.12453383595223762,0.04477611940298507,SLC4A1
TRAJ25,0.17686314050989546,0.35323383084577115,SLC4A1
LRP10,0.20889395211182415,0.263681592039801,SLC4A1
CEBPE,0.5131714603957025,0.8905472636815921,SLC4A1
AP1G2,0.12268177688862772,0.373134328358209,SLC4A1
FITM1,0.32939831468132236,0.07960199004975124,SLC4A1
NOP9,0.09066011001653523,0.7810945273631841,SLC4A1
CTSG,0.15569927947155288,0.25870646766169153,SLC4A1
CTD-2591A6.2,0.12553801098744885,0.9303482587064676,SLC4A1
RP11-966I7.3,0.11878930341144578,0.8706467661691543,SLC4A1
FAM177A1,0.14263741041626113,0.9552238805970149,SLC4A1
RP11-317N8.3,0.2571108905758686,0.14925373134328357,SLC4A1
SFTA3,0.1216167175857226,0.35323383084577115,SLC4A1
CTD-2142D14.1,0.41173955031006415,0.004975124378109453,SLC4A1
RP11-545M17.1,0.08940554838955013,0.6666666666666666,SLC4A1
RP11-407N17.5,0.11635755436690956,0.7263681592039801,SLC4A1
CTD-3028N15.1,0.1616982038299382,0.39800995024875624,SLC4A1
RP11-831F12.2,0.11857261583814056,0.15422885572139303,SLC4A1
ATP5S,0.10787050320636281,0.9054726368159204,SLC4A1
NIN,0.138676028885981,0.15422885572139303,SLC4A1
RP11-280K24.1,0.1768602894191065,0.22388059701492538,SLC4A1
ERO1A,0.19202525415751798,0.6616915422885572,SLC4A1
RP11-589M4.1,0.12580283401084913,0.4925373134328358,SLC4A1
CDKN3,0.16877205511993115,0.34328358208955223,SLC4A1
RP11-665C16.5,0.13965073163273123,0.21890547263681592,SLC4A1
ACTR10,0.4179809714971641,0.04975124378109453,SLC4A1
RP11-16B13.1,0.37460837469272923,0.9303482587064676,SLC4A1
CTD-2184C24.2,0.13467675959419617,0.10945273631840796,SLC4A1
HIF1A-AS1,0.157672047823638,0.4626865671641791,SLC4A1
ESR2,0.6538603839462025,0.6119402985074627,SLC4A1
RP11-544I20.2,0.47201408106668774,0.03980099502487562,SLC4A1
PPP1R36,0.6096149292751004,0.2736318407960199,SLC4A1
PLEKHG3,0.21620329409008673,0.5472636815920398,SLC4A1
MAX,0.6025472386214175,0.7412935323383084,SLC4A1
PLEKHD1,0.1345981096632265,0.04975124378109453,SLC4A1
MAP3K9,0.14662245265385837,0.582089552238806,SLC4A1
RP6-91H8.1,0.11173268078212477,0.7213930348258707,SLC4A1
DCAF4,0.44186666136755026,0.014925373134328358,SLC4A1
PAPLN,0.31034260191858803,0.1791044776119403,SLC4A1
LTBP2,0.3494999848608925,0.08955223880597014,SLC4A1
AREL1,0.1175046417099346,0.5572139303482587,SLC4A1
RP11-270M14.4,0.29125898052429233,0.06467661691542288,SLC4A1
RP11-488C13.6,0.3454614168905319,0.373134328358209,SLC4A1
AHSA1,0.539382432485035,0.8407960199004975,SLC4A1
SLIRP,0.3203918508093599,0.15920398009950248,SLC4A1
RP11-736P16.1,0.14978330315815475,0.30845771144278605,SLC4A1
C14orf142,0.37559240493232476,0.8855721393034826,SLC4A1
PRIMA1,0.2992921089987281,0.11442786069651742,SLC4A1
ASB2,0.18579522277192706,0.01990049751243781,SLC4A1
SERPINA3,0.3009453906614471,0.46766169154228854,SLC4A1
DICER1,0.2872301442254384,0.4228855721393035,SLC4A1
RP11-404P21.6,0.11858537312644933,0.31840796019900497,SLC4A1
ATG2B,0.12359087689104997,0.0945273631840796,SLC4A1
RP11-61O1.2,0.14567363103383446,0.15920398009950248,SLC4A1
WARS,0.21592090256433763,0.07462686567164178,SLC4A1
AL132709.8,0.11755183663867626,0.24378109452736318,SLC4A1
HSP90AA1,0.14263387519325008,0.4975124378109453,SLC4A1
RCOR1,0.2731716903283416,0.0945273631840796,SLC4A1
LINC00677,0.15165683818543382,0.5024875621890548,SLC4A1
CTD-2134A5.3,0.29627968079989264,0.24378109452736318,SLC4A1
CTD-3051D23.1,0.08038938179810362,0.7562189054726368,SLC4A1
MTA1,0.13978065946201196,0.3383084577114428,SLC4A1
C14orf80,0.3685779035652083,0.004975124378109453,SLC4A1
IGHGP,0.1888104396789027,0.11442786069651742,SLC4A1
IGHD2-21,0.6356901510542609,0.8507462686567164,SLC4A1
IGHV1-2,0.35959218356574524,0.7810945273631841,SLC4A1
IGHVII-22-1,0.1036947518091584,0.34328358208955223,SLC4A1
IGHVIV-44-1,0.29826767920384323,0.0845771144278607,SLC4A1
IGHV3-49,0.11048920132176783,0.6417910447761194,SLC4A1
IGHV3-52,0.20188467634516127,0.12935323383084577,SLC4A1
IGHV4-55,0.15867306928231006,0.04975124378109453,SLC4A1
IGHV1-58,0.45198378790213695,0.373134328358209,SLC4A1
IGHV1-67,0.3313991401405594,0.48258706467661694,SLC4A1
IGHV3-74,0.14061150631545857,0.527363184079602,SLC4A1
IGHV5-78,0.1637434503929586,0.5223880597014925,SLC4A1
RP11-294C11.1,0.6638245492007155,0.8407960199004975,SLC4A1
NDN,0.11953828960850445,0.30845771144278605,SLC4A1
PWRN3,0.5373152280002584,0.7213930348258707,SLC4A1
SNURF,0.49910921044722123,0.6019900497512438,SLC4A1
RP11-701H24.3,0.16371573250018348,0.0845771144278607,SLC4A1
RP11-1084I9.2,0.2992668358584143,0.5074626865671642,SLC4A1
RP11-143J24.1,0.1335714463367431,0.6368159203980099,SLC4A1
GOLGA8N,0.0964174828503135,0.7014925373134329,SLC4A1
PGBD4,0.12760960372005337,0.1791044776119403,SLC4A1
RP11-475A13.1,0.1558675960674668,0.30845771144278605,SLC4A1
TMCO5A,0.5485034334354791,0.13432835820895522,SLC4A1
RP11-1008C21.1,0.08879433732283938,0.6865671641791045,SLC4A1
RP11-265N7.2,0.10560764700169294,0.7960199004975125,SLC4A1
PLCB2,0.4619645066868857,0.34328358208955223,SLC4A1
SPTBN5,0.32135988018859135,0.05970149253731343,SLC4A1
EIF3J-AS1,0.18578979468647747,0.05472636815920398,SLC4A1
B2M,0.2269759724655001,0.05970149253731343,SLC4A1
SQRDL,0.10582705701022226,0.20398009950248755,SLC4A1
EID1,0.3293937221958781,0.3034825870646766,SLC4A1
LYSMD2,0.11950875783487007,0.736318407960199,SLC4A1
RSL24D1,0.3032804252195425,0.004975124378109453,SLC4A1
C15orf65,0.1255500605158149,0.06965174129353234,SLC4A1
DYX1C1,0.11370105938205781,0.06467661691542288,SLC4A1
RP11-420M1.2,0.15374383584389376,0.03980099502487562,SLC4A1
GCOM1,0.1215213172707572,0.5870646766169154,SLC4A1
GTF2A2,0.1596899203122431,0.014925373134328358,SLC4A1
RP11-554D20.1,0.08538991593856468,0.9950248756218906,SLC4A1
RP11-507B12.2,0.1085787138402921,0.1791044776119403,SLC4A1
VPS13C,0.11649614749798921,0.1791044776119403,SLC4A1
TLN2,0.140640192296542,0.35323383084577115,SLC4A1
CTD-2017F17.1,0.21202068911836025,0.01990049751243781,SLC4A1
SLC24A1,0.37458818311010483,0.05970149253731343,SLC4A1
RAB11A,0.4052117001155363,0.3781094527363184,SLC4A1
RP11-279F6.2,0.06930710015604437,0.9800995024875622,SLC4A1
STOML1,0.13065156180594317,0.17412935323383086,SLC4A1
LMAN1L,0.15365525576574274,0.06467661691542288,SLC4A1
CPLX3,0.4940880318886421,0.8855721393034826,SLC4A1
PPCDC,0.15667750446309672,0.09950248756218906,SLC4A1
GOLGA6D,0.14270456301362333,0.08955223880597014,SLC4A1
CTD-2026K11.2,0.521205303213679,0.24875621890547264,SLC4A1
CTD-2026K11.5,0.21290831529461118,0.417910447761194,SLC4A1
CTD-2026K11.6,0.20087306814808786,0.44776119402985076,SLC4A1
RP11-685G9.2,0.3545251035471831,0.014925373134328358,SLC4A1
RP11-797A18.3,0.21498708244101647,0.12935323383084577,SLC4A1
RP11-114H24.7,0.2772065730484761,0.11940298507462686,SLC4A1
CIB2,0.12557014049363477,0.009950248756218905,SLC4A1
ACSBG1,0.38163359366894517,0.8208955223880597,SLC4A1
RP11-650L12.2,0.11653077002568667,0.11442786069651742,SLC4A1
CHRNB4,0.3083163440888197,0.21890547263681592,SLC4A1
RP11-182J1.5,0.19483546561489334,0.2935323383084577,SLC4A1
NMB,0.1265860125660165,0.5621890547263682,SLC4A1
AGBL1-AS1,0.13363938129731232,0.27860696517412936,SLC4A1
C15orf38-AP3S2,0.5253134239893977,0.7960199004975125,SLC4A1
IDH2,0.10750057744284508,0.22388059701492538,SLC4A1
CTD-3065B20.2,0.12755822393172636,0.25870646766169153,SLC4A1
SLCO3A1,0.2169250991368228,0.9800995024875622,SLC4A1
CHD2,0.12463097624466243,0.6119402985074627,SLC4A1
LINC01581,0.07348812638175072,0.900497512437811,SLC4A1
RP11-327J17.2,0.5634904076822578,0.6069651741293532,SLC4A1
PGPEP1L,0.15769443283829818,0.004975124378109453,SLC4A1
PCSK6,0.08144874032260037,0.7910447761194029,SLC4A1
FAM138E,0.23821872449309217,0.06965174129353234,SLC4A1
LA16c-359F1.1,0.2873003579118845,0.845771144278607,SLC4A1
SNHG19,0.2812014951273369,0.024875621890547265,SLC4A1
ABCA3,0.1506660969736049,0.1044776119402985,SLC4A1
RP11-715J22.4,0.10554077950559244,0.4129353233830846,SLC4A1
RP11-20I23.13,0.5202243362394854,0.7611940298507462,SLC4A1
TCEB2,0.1507029072413854,0.46766169154228854,SLC4A1
PRSS33,0.14061150631545857,0.2835820895522388,SLC4A1
CLDN6,0.2641341636156013,0.263681592039801,SLC4A1
HCFC1R1,0.4639609698709522,0.2885572139303483,SLC4A1
MEFV,0.14363438193835934,0.7014925373134329,SLC4A1
LA16c-306E5.2,0.10564106487785375,0.7213930348258707,SLC4A1
CLUAP1,0.2681639998440394,0.3681592039800995,SLC4A1
CREBBP,0.17574770667591924,0.2835820895522388,SLC4A1
GLIS2,0.4369147276378009,0.6467661691542289,SLC4A1
LINC01195,0.10344645075828222,0.2537313432835821,SLC4A1
EMP2,0.27115404938149834,0.13930348258706468,SLC4A1
NUBP1,0.34752066799371945,0.11442786069651742,SLC4A1
CLEC16A,0.25909776557396125,0.2835820895522388,SLC4A1
PARN,0.26212583026134334,0.15920398009950248,SLC4A1
CTA-363E6.5,0.2360497683404346,0.004975124378109453,SLC4A1
ACSM2A,0.12656609375854644,0.7512437810945274,SLC4A1
AC004381.6,0.13667257513167322,0.7263681592039801,SLC4A1
RP11-673P17.2,0.11370105938205781,0.03980099502487562,SLC4A1
GTF3C1,0.1255460441348577,0.9402985074626866,SLC4A1
ATXN2L,0.3555250080724111,0.07960199004975124,SLC4A1
RP11-426C22.5,0.12955472117130518,0.1890547263681592,SLC4A1
MAZ,0.39872367907443473,0.373134328358209,SLC4A1
RP11-455F5.4,0.4067791119249844,0.10945273631840796,SLC4A1
RP11-2C24.7,0.11253312636696586,0.19900497512437812,SLC4A1
FBXL19,0.1255500605158144,0.05970149253731343,SLC4A1
RP11-67H24.2,0.10351954230330124,0.6268656716417911,SLC4A1
RP11-989E6.3,0.15566365071594163,0.31343283582089554,SLC4A1
TP53TG3B,0.17577065848073495,0.39800995024875624,SLC4A1
MYLK3,0.12452978679563195,0.5870646766169154,SLC4A1
RP11-523L20.1,0.26512691988070664,0.17412935323383086,SLC4A1
RP11-44I10.3,0.09547146918739975,0.6467661691542289,SLC4A1
RP11-42I10.1,0.13569877641611577,0.5223880597014925,SLC4A1
CBLN1,0.13557609486776356,0.5074626865671642,SLC4A1
RP11-21B23.2,0.15667750446309672,0.15422885572139303,SLC4A1
CTD-3032H12.1,0.06449847017386567,0.9402985074626866,SLC4A1
MT2A,0.37771300594800594,0.20398009950248755,SLC4A1
DOK4,0.1295975279529699,0.5373134328358209,SLC4A1
TEPP,0.1146637841007205,0.3781094527363184,SLC4A1
CKLF-CMTM1,0.4127425654477874,0.7412935323383084,SLC4A1
TRADD,0.14964858168534856,0.024875621890547265,SLC4A1
FBXL8,0.3002811401095876,0.4925373134328358,SLC4A1
EXOC3L1,0.433851360536873,0.03980099502487562,SLC4A1
CTD-2012K14.3,0.2953626204158935,0.2736318407960199,SLC4A1
SLC7A6,0.31537767376508685,0.2885572139303483,SLC4A1
ZFP90,0.1416013755130225,0.5124378109452736,SLC4A1
FUK,0.11450536000650213,0.6368159203980099,SLC4A1
MTSS1L,0.19885216347576204,0.3681592039800995,SLC4A1
TAT-AS1,0.34747423323057564,0.8208955223880597,SLC4A1
RP11-432I5.6,0.20895187764558604,0.5920398009950248,SLC4A1
RP11-432I5.4,0.143606294060909,0.14427860696517414,SLC4A1
TXNL4B,0.10269303550894361,0.11940298507462686,SLC4A1
HCCAT5,0.3083081665221164,0.4925373134328358,SLC4A1
RFWD3,0.2832098730255936,0.04477611940298507,SLC4A1
FA2H,0.31533929848142705,0.5074626865671642,SLC4A1
RP11-77K12.10,0.33653123699506965,0.9203980099502488,SLC4A1
RP11-77K12.7,0.2681508368979314,0.43283582089552236,SLC4A1
RP11-293N14.1,0.28423002974561673,0.44776119402985076,SLC4A1
CNTNAP4,0.4659672758339986,0.5124378109452736,SLC4A1
SYCE1L,0.27817805514523136,0.3283582089552239,SLC4A1
RP11-303E16.7,0.487057347322443,0.5074626865671642,SLC4A1
CMIP,0.1375955148035558,0.5572139303482587,SLC4A1
RP11-960L18.1,0.142619733424904,0.0845771144278607,SLC4A1
CTD-3253I12.1,0.38187795416222897,0.15920398009950248,SLC4A1
SLC38A8,0.1837813743725721,0.5223880597014925,SLC4A1
RP11-558A11.3,0.11451857038515023,0.7313432835820896,SLC4A1
CRISPLD2,0.12360311623716602,0.13930348258706468,SLC4A1
RP11-254F19.3,0.3515198003908251,0.13432835820895522,SLC4A1
RP11-899L11.3,0.1004340237568915,0.1890547263681592,SLC4A1
KLHDC4,0.3956768605602139,0.12437810945273632,SLC4A1
ZNF469,0.13058207244983258,0.05472636815920398,SLC4A1
AC092384.1,0.11952563402754596,0.7263681592039801,SLC4A1
RP11-830F9.5,0.36959982036150296,0.01990049751243781,SLC4A1
C17orf97,0.09119249595819218,0.43283582089552236,SLC4A1
RP5-1029F21.4,0.36153749274680913,0.9651741293532339,SLC4A1
GLOD4,0.18781432591685193,0.24875621890547264,SLC4A1
RNMTL1,0.10175085502296886,0.48756218905472637,SLC4A1
RP11-676J12.7,0.12959752795296936,0.8606965174129353,SLC4A1
ABR,0.18378960541638728,0.17412935323383086,SLC4A1
SERPINF1,0.11871287060777165,0.8009950248756219,SLC4A1
SMYD4,0.0974785335973984,0.5771144278606966,SLC4A1
AC099684.1,0.1145185703851492,0.3582089552238806,SLC4A1
SRR,0.4900824074431677,0.5970149253731343,SLC4A1
RP11-235E17.2,0.10848114421102555,0.5920398009950248,SLC4A1
P2RX5,0.2641341636156003,0.18407960199004975,SLC4A1
RP11-104O19.4,0.10851832393766239,0.029850746268656716,SLC4A1
ALOX15,0.43384322462890074,0.1791044776119403,SLC4A1
RP11-314A20.2,0.13600314233546124,0.835820895522388,SLC4A1
PSMB6,0.11147514337646429,0.38308457711442784,SLC4A1
SPAG7,0.1356355906884514,0.06965174129353234,SLC4A1
RPAIN,0.4539175088941015,0.34328358208955223,SLC4A1
RNASEK-C17orf49,0.24407159916442314,0.12935323383084577,SLC4A1
POLR2A,0.13257867438547785,0.15920398009950248,SLC4A1
TP53,0.34748003791531573,0.8805970149253731,SLC4A1
AC129492.6,0.11953828960850392,0.746268656716418,SLC4A1
SPDYE4,0.10846719852791156,0.22388059701492538,SLC4A1
PIK3R6,0.19884962766215558,0.24378109452736318,SLC4A1
STX8,0.5513322334377605,0.5870646766169154,SLC4A1
GSG1L2,0.1375881851716522,0.3880597014925373,SLC4A1
MYH3,0.4057191010252536,0.417910447761194,SLC4A1
CTC-297N7.1,0.10854155479955967,0.2736318407960199,SLC4A1
RP11-628O18.1,0.1295780720780118,0.4975124378109453,SLC4A1
RP11-214O1.1,0.13458687020684543,0.6517412935323383,SLC4A1
AC005863.1,0.14764033125598303,0.12935323383084577,SLC4A1
NCOR1,0.3977829289046828,0.6915422885572139,SLC4A1
RASD1,0.3747173904379188,0.7412935323383084,SLC4A1
TOM1L2,0.530243379126959,0.2537313432835821,SLC4A1
GRAP,0.3695711687366536,0.46766169154228854,SLC4A1
RP11-160E2.11,0.38767039005554116,0.5870646766169154,SLC4A1
MAPK7,0.2681357927397139,0.21393034825870647,SLC4A1
CTB-187M2.1,0.09047637883432456,0.7412935323383084,SLC4A1
CTD-2008P7.8,0.1074911957107109,0.7014925373134329,SLC4A1
TNFAIP1,0.5081473328753223,0.5024875621890548,SLC4A1
SUPT6H,0.09440388449916572,0.27860696517412936,SLC4A1
RP11-1148O4.2,0.33542361609587534,0.6268656716417911,SLC4A1
CTD-2349P21.9,0.3223688028606003,0.472636815920398,SLC4A1
CTD-2349P21.11,0.5111708917910707,0.08955223880597014,SLC4A1
NF1,0.4127486739172969,0.5621890547263682,SLC4A1
COPRS,0.08537219835025517,0.7412935323383084,SLC4A1
CDK5R1,0.18583864174784168,0.31840796019900497,SLC4A1
LIG3,0.22897548759433226,0.029850746268656716,SLC4A1
