target_gene	n_target_cells	n_target_batches	target_gene_measured	excluded_current_target	eligible	selection_stratum	selection_order_sha256	selected	n_control_cells	n_control_batches	allowed_claim_role
PSMC5	17	14	True	False	False	ineligible	c6dc1210cca11d6e9fb90755c8aeb5ea2fd20dd1692e68364b26e93d2efd4cf7	False	10691	48	cross_target_generality_only_not_same_target_replication
PSMC6	151	47	True	False	True	Q2	7a2798b2e3c63359c5294f8c0b2fc5ee05748973b801f5602b642ed01b7ff0a7	False	10691	48	cross_target_generality_only_not_same_target_replication
PSMD1	281	48	True	False	True	Q4	35dde20dbe84697bf4ad937d812b904ce495e07ddcdfc59432909bc0713f30a8	False	10691	48	cross_target_generality_only_not_same_target_replication
PSMD11	80	39	True	False	False	ineligible	3c1fd7b87e8810d840e9f75a7750a7bf7ceeff48e81477c54bee4545ac060a20	False	10691	48	cross_target_generality_only_not_same_target_replication
PSMD12	265	48	True	False	True	Q4	21f7bbe00d71523d59fc358d6d7aa3697b7d43f2f6ac75cc9790595d9b5a0db1	False	10691	48	cross_target_generality_only_not_same_target_replication
PSMD13	122	41	True	False	True	Q1	3a6c85b9961117df0acfc8e3c5acdec233613a3759d6d50d6f961a651c1c9c37	False	10691	48	cross_target_generality_only_not_same_target_replication
PSMD14	10	10	True	False	False	ineligible	d50bd2cdeff2dcc545bef9687aeb29211d5a82a42d34c986658c1e9015ea9d3d	False	10691	48	cross_target_generality_only_not_same_target_replication
PSMD2	63	31	True	False	False	ineligible	c8156dc45b723f9ad44624b72cfebfea11fd8e9d69025f8bc0862db2c8b0f06d	False	10691	48	cross_target_generality_only_not_same_target_replication
PSMD3	64	38	True	False	False	ineligible	f4fd7e0a46cff4ba4208dc50dc13cf414bbbbdd0c25fb2bf8f1f72c45e180bb9	False	10691	48	cross_target_generality_only_not_same_target_replication
PSMD4	352	48	True	False	True	Q4	c9fd0cff702e09c40981e129ccb42b5d02fcd97590a1469080c6116a57db3d44	False	10691	48	cross_target_generality_only_not_same_target_replication
PSMD6	555	48	True	False	True	Q4	c4e887407324f9c486eee7ac9ece4fd2b1a0ffa518ab3f2c82df4308e51894d5	False	10691	48	cross_target_generality_only_not_same_target_replication
PSMD7	373	47	True	False	True	Q4	cbae14304a28c50fd950a02a9514d43ed9258fedbc289aba6fa5670a88f111cd	False	10691	48	cross_target_generality_only_not_same_target_replication
PSMD8	22	17	True	False	False	ineligible	bd99cd1ee7f650283c43876278ec2c55bfc73caedeffb59bec79c16821fef5d1	False	10691	48	cross_target_generality_only_not_same_target_replication
PSMD9	94	42	True	False	False	ineligible	10b9eb46b04e9f9964084268d98f7914c7042c728e7b2cd48ddb7dc7964b781b	False	10691	48	cross_target_generality_only_not_same_target_replication
PSME1	121	45	True	False	True	Q1	cae4bbcaf5ef5bcf9eadfddefe9b3b0900f957884c194fc0da612f30cb28de58	False	10691	48	cross_target_generality_only_not_same_target_replication
PSME2	151	46	True	False	True	Q2	cbfa5ddeef9c2470968b096272954426cb99c317c9232e126cfc91ded246225a	False	10691	48	cross_target_generality_only_not_same_target_replication
PSMG1	109	43	True	False	True	Q1	8326a7cf7d9efee2157b4fb2fdf317448231659720c2d33042f6335fd840a9e4	False	10691	48	cross_target_generality_only_not_same_target_replication
PSMG2	164	48	True	False	True	Q2	14f3fd343eed85fe538aa5fc22d247fd8728bc47bf8605f73c48fc1cbbeea460	False	10691	48	cross_target_generality_only_not_same_target_replication
PSMG3	439	48	True	False	True	Q4	29ac9fa0714c3ed741dc0696e8651ea7e99f0b16f683f2dfda102ea736fa1df9	False	10691	48	cross_target_generality_only_not_same_target_replication
PSMG4	62	35	True	False	False	ineligible	84d826e8f84dd2037751446f4153610bddcb289a4cd8eb5f8c1b70d4d0389629	False	10691	48	cross_target_generality_only_not_same_target_replication
PSTK	379	48	True	False	True	Q4	da22d0eaff3d632180c716bf41c9811c36b30a5f8a4424923303427a2a2349a6	False	10691	48	cross_target_generality_only_not_same_target_replication
PTBP1	152	46	True	False	True	Q2	f149cb8a11429ddbb4860e6117c17c9d27a122f69bfb4cee1627de9fd50345bd	False	10691	48	cross_target_generality_only_not_same_target_replication
PTCD1	267	48	True	False	True	Q4	9b0a6f8acb968118f2739b90ae2da0d66f8422bfa28821684920b70a7dc8479d	False	10691	48	cross_target_generality_only_not_same_target_replication
PTCD3	65	37	True	False	False	ineligible	3b5070b07e485a71c5ff734a27a1b90d033b75e5bc5fd3c7420b525717175474	False	10691	48	cross_target_generality_only_not_same_target_replication
PTK2	144	43	True	False	True	Q2	b266c4b4df751c4b61e4ef92990f941431284cee846d279b80062a06a8e408bb	False	10691	48	cross_target_generality_only_not_same_target_replication
PTMA	152	45	True	False	True	Q2	f441d6f1ec95e31db1373af21a8cedc5ffb7d05a74a99c3320859c54dbb76c70	False	10691	48	cross_target_generality_only_not_same_target_replication
PTPMT1	183	46	True	False	True	Q3	9a5a5c7b1bb21a22bd81f088aea0814b215d7b660959be5178554ef17290e055	False	10691	48	cross_target_generality_only_not_same_target_replication
PTPN23	140	44	True	False	True	Q2	37141e75febee082c21541f25b077ddc7030dae66fc719e39ec5e0bd9b5645fb	False	10691	48	cross_target_generality_only_not_same_target_replication
PUF60	89	37	True	False	False	ineligible	7c03fae5eab235afa76350dac11a87d1c85a4369a92b2bfc75dab2d61e8d643d	False	10691	48	cross_target_generality_only_not_same_target_replication
PWP1	69	36	True	False	False	ineligible	d72a5fc75911f27799bb4008f36caa9306e8ff2ed469f7690202807e356db1ff	False	10691	48	cross_target_generality_only_not_same_target_replication
PWP2	51	32	False	False	False	ineligible	8750520624ff613db1c32db7574c99e80c512c1e6a16bccc1c68f7c64bf2abcd	False	10691	48	cross_target_generality_only_not_same_target_replication
PXN	161	44	True	False	True	Q2	67a0fb086906b91d67aa72418061a08eba4460c31148d78b7fe94dad2dfe5370	False	10691	48	cross_target_generality_only_not_same_target_replication
PYROXD1	100	43	False	False	False	ineligible	56e532986f5aee33ff04975d29fd27d041d6bbbc7b576e0b16af365e58570a41	False	10691	48	cross_target_generality_only_not_same_target_replication
QARS	400	48	True	False	True	Q4	83706aa7867d97d34b56c64ff45c6cd64030e1964b97510c40c5d46f68c1dde5	False	10691	48	cross_target_generality_only_not_same_target_replication
QRSL1	126	44	True	False	True	Q1	eadc652d8870ad18dd90dcac166d5b6824dd43e5b8ef00e509ca9efd860b141f	False	10691	48	cross_target_generality_only_not_same_target_replication
RAB18	43	28	True	False	False	ineligible	1147d2d3e6390db69ecde3aaf916917c27c119194e199d3e47c3c7186daa999a	False	10691	48	cross_target_generality_only_not_same_target_replication
RAB4A	303	48	True	False	True	Q4	6b53739032fe9378d55025c9d401a7161eba70de61b9b601d464297a3c928a1f	False	10691	48	cross_target_generality_only_not_same_target_replication
RAB6A	59	33	True	False	False	ineligible	2ff5b4dc2687ca67a5511f36ad6d5a0c828a01097a0d6aba95975e1cbbd93cb7	False	10691	48	cross_target_generality_only_not_same_target_replication
RABGGTA	116	47	True	False	True	Q1	836cdc327685d8317b535d0090c9af739d41be4f14d162a0e0033fcb74c331ac	False	10691	48	cross_target_generality_only_not_same_target_replication
RABGGTB	169	48	True	False	True	Q3	b9538237a5621ef3809f260d3e67e378d88c7d54f6505caebcff2b90554e2dec	False	10691	48	cross_target_generality_only_not_same_target_replication
RAC1	194	47	True	False	True	Q3	f77f4ea5ddb52167a880a6ef2c7feed52be4deb29bc058650ad7f3cd4e329ff4	False	10691	48	cross_target_generality_only_not_same_target_replication
RAC3	220	48	True	False	True	Q3	2674dc9a250b477558398793d0352788e8adbf092e7ddb14d0725212c56b7d6b	False	10691	48	cross_target_generality_only_not_same_target_replication
RACGAP1	175	45	True	False	True	Q3	ce3214e6dad1c018c7d0858fc366c35d8e4b6503d295de9b9f2c3864077f742a	False	10691	48	cross_target_generality_only_not_same_target_replication
RAD17	129	44	True	False	True	Q2	a65e41312a6282bcc5664f0673e2deaa688b4c1382c377cfe1f9ec530f6a358a	False	10691	48	cross_target_generality_only_not_same_target_replication
RAD21	117	44	True	False	True	Q1	86fca1cebcb44ae223459972621c8eaaea8ee383034b7de611bb8e9859fc7a54	False	10691	48	cross_target_generality_only_not_same_target_replication
RAD51	241	47	True	False	True	Q4	10946830a37591f2ee5f8ae5f4fac6291ef7d04759b45697ae9b9a793d15dd37	False	10691	48	cross_target_generality_only_not_same_target_replication
RAD51C	65	36	True	False	False	ineligible	6291f6b5c44c5afb4bb713048207f0c79a6f9439ef78178af76761e846c68e3e	False	10691	48	cross_target_generality_only_not_same_target_replication
RAD51D	142	46	True	False	True	Q2	9975c75974bc2b88deb8b1c95ea352af180f81a67baf234ea7cd3f8ee0f9ca86	False	10691	48	cross_target_generality_only_not_same_target_replication
RAD9A	41	30	True	False	False	ineligible	4e7f478363dc3f2eb4986a0acdc3053a90e9434e02e04ed87bd0da03eab0abd6	False	10691	48	cross_target_generality_only_not_same_target_replication
RAE1	59	35	True	False	False	ineligible	b8f4475903ef27d86c6ff9864a486e804922a9606395d84c1775c3b0800957c7	False	10691	48	cross_target_generality_only_not_same_target_replication
RAN	193	46	True	False	True	Q3	703d8f18f95a5193032b3dea666cdea018fa6e8b9cbfb558ab3db857cd9ca10e	False	10691	48	cross_target_generality_only_not_same_target_replication
RANBP2	85	41	True	False	False	ineligible	17d74c42b0199ed91bf03c4f67b7d2e2bf90ce2bf447ddff9d340b8ad2e6fdb6	False	10691	48	cross_target_generality_only_not_same_target_replication
RANGAP1	130	44	True	False	True	Q2	4dafa39f6f7897af6b912485a0e8ed05697744927507118a81110fc50ddda3e9	False	10691	48	cross_target_generality_only_not_same_target_replication
RARS	404	48	True	False	True	Q4	3a5ac1031395c02a32576c4d7d15e934b8ad2cad5c1491725f75b9d928d567ed	False	10691	48	cross_target_generality_only_not_same_target_replication
RARS2	148	46	True	False	True	Q2	ee9958ad54bd62ed93b20fccef6bd1326e4a3e6301f6772aeab206aa0a142aad	False	10691	48	cross_target_generality_only_not_same_target_replication
RBBP4	90	44	True	False	False	ineligible	ce7fcecc769d2c60732532f08466624d961e6ffb45bc73f594d0d936a47aa7ca	False	10691	48	cross_target_generality_only_not_same_target_replication
RBBP5	23	19	True	False	False	ineligible	c03a2f17e97fa4fcf95ae24b70fff507add160187d51dd6fad21ff5219d3deb4	False	10691	48	cross_target_generality_only_not_same_target_replication
RBBP6	86	43	True	False	False	ineligible	1886e6f828289e96e027d630540483967cfa42e19ed2c39fc59b7156e9dbacc8	False	10691	48	cross_target_generality_only_not_same_target_replication
RBBP8	117	43	True	False	True	Q1	b11eb9e4113bd091b1e10ec5c502a21ce0bcca5da2ce2669049e122662c9e626	False	10691	48	cross_target_generality_only_not_same_target_replication
RBM10	130	42	True	False	True	Q2	7fa7c97a2f441e018757b6ffc2eda816b7adbdc40cc5edbc0db8d9bc4a1bbda8	False	10691	48	cross_target_generality_only_not_same_target_replication
RBM14	228	47	True	False	True	Q4	c28fd15ca02ea73a1169e5119a07957fb3b10e0f5e021308991a7e2d04661700	False	10691	48	cross_target_generality_only_not_same_target_replication
RBM17	76	34	True	False	False	ineligible	fb5b91343a92fb8d83617e4b7ccce606636373d4f3fc6589f148db7923fa5f6e	False	10691	48	cross_target_generality_only_not_same_target_replication
RBM19	43	28	True	False	False	ineligible	4865207dde554db3ec871fdc6d0bc7fddd1639af5a7983debd52f126d2d6d186	False	10691	48	cross_target_generality_only_not_same_target_replication
RBM22	5	4	True	False	False	ineligible	7c05d76ac19b98a5e136bb146f38f93028be8d501db1450b863a28b08825664a	False	10691	48	cross_target_generality_only_not_same_target_replication
RBM25	70	36	True	False	False	ineligible	177825829a7996b0ac07cc79243078d2ca364cc04c466b317f683063e5eead75	False	10691	48	cross_target_generality_only_not_same_target_replication
RBM28	68	38	True	False	False	ineligible	bfbfb86721b4bb1fcc7c6afa1976c7b0f3d0f065ac5edfa3c85c32c2cac8d90b	False	10691	48	cross_target_generality_only_not_same_target_replication
RBM39	79	43	True	False	False	ineligible	bfe9f7014fcb93e768d4e05234d3e4b2723a8d8f0d4fb9eea420c0e1f3063465	False	10691	48	cross_target_generality_only_not_same_target_replication
RBM4	221	47	True	False	True	Q3	19ba90394d975d5a6e0fe0135dcae873f0d938208152688a617a646840cad775	False	10691	48	cross_target_generality_only_not_same_target_replication
RBM42	79	37	True	False	False	ineligible	43fdc6a25a2ddf6e04c57338fab7409d438afee4d13a3ba51adfc9994068d00b	False	10691	48	cross_target_generality_only_not_same_target_replication
RBM48	55	31	True	False	False	ineligible	cbd69bb836919e19a54d7d33af357b3e612883a7ee4d7f806a7bbe8e6b19c349	False	10691	48	cross_target_generality_only_not_same_target_replication
RBM8A	39	26	True	False	False	ineligible	86bd7b23cd6510e880f22222f4b31eab631c5c74f1ad1308b61ef8688e36ab2d	False	10691	48	cross_target_generality_only_not_same_target_replication
RBMX	147	45	True	False	True	Q2	c28f98e93be81cc76d4cb1cb6f0a98a370567a281a51058834d4fdf56486a949	False	10691	48	cross_target_generality_only_not_same_target_replication
RBMX2	244	48	True	False	True	Q4	9fb47e7722936b440959f8ade1cd34b8fd3920548eddb36b00378d66b8e91737	False	10691	48	cross_target_generality_only_not_same_target_replication
RBMXL1	60	33	True	False	False	ineligible	e3f782b7577b698a2076a0435c612cc49fb626849085ea42b7c1a536c3038955	False	10691	48	cross_target_generality_only_not_same_target_replication
RBX1	57	30	True	False	False	ineligible	59b5a127c4003c72dac253471a0539688f10ab6bd64d9bd0b091919b30274cef	False	10691	48	cross_target_generality_only_not_same_target_replication
RCC1	226	48	True	False	True	Q3	823babf461305dc2f5c11fd4819be2cc57545d26189337d6094ded71d2ae0c02	False	10691	48	cross_target_generality_only_not_same_target_replication
RCL1	106	41	True	False	True	Q1	27401aeaa51be18e9daaf0c00c57412b23126daa14251cd2928f53370214bddf	False	10691	48	cross_target_generality_only_not_same_target_replication
RCOR1	35	21	True	False	False	ineligible	97300388be3598d60d71870ef5382c2d12126571de05a41c649e87b94af5dfd7	False	10691	48	cross_target_generality_only_not_same_target_replication
REV3L	101	40	True	False	True	Q1	fca12afcb6e1ef73f9bee924780bb1751041228c7d707278efed6aec74a17f7a	False	10691	48	cross_target_generality_only_not_same_target_replication
REXO2	79	36	True	False	False	ineligible	d91073a91190695928648fcc9515eee9156303463dcf9793c35e4d0d1cb0b04f	False	10691	48	cross_target_generality_only_not_same_target_replication
RFC1	149	46	True	False	True	Q2	3c839be61f4994f2dbbcc8133707bb03de4d36784f6e8c33d61aed3ba4044c55	False	10691	48	cross_target_generality_only_not_same_target_replication
RFC2	97	43	True	False	False	ineligible	4b2f7605379b6963f7fc45b6008ad3212a69e7f01e0e5fb08b640638d090265a	False	10691	48	cross_target_generality_only_not_same_target_replication
RFC3	229	46	True	False	True	Q4	a754c81bb401c6d1d9f80c7a33b59db8f31ed91dcef9a5b66f94b13bf4bdbb05	False	10691	48	cross_target_generality_only_not_same_target_replication
RFC4	72	34	True	False	False	ineligible	8a051f5d4ce69a99130ce57099ea509b608ed6d815436265a89c7c450782a45d	False	10691	48	cross_target_generality_only_not_same_target_replication
RFC5	111	44	True	False	True	Q1	7cfca0d8d79346eb3d3c776411f3b7f1fa1f43d3ffed15d02271fd68a4a077d9	False	10691	48	cross_target_generality_only_not_same_target_replication
RFFL	7	7	False	False	False	ineligible	382b0b52b5cf4a4a4c72faf9959df9732367faee8a905b63a5499d17e1039a52	False	10691	48	cross_target_generality_only_not_same_target_replication
RFT1	121	43	True	False	True	Q1	3f3f0551fda9a5a07a68b1457f120a3207904f6dae5aeee3a388899a43b38644	False	10691	48	cross_target_generality_only_not_same_target_replication
RGP1	130	44	True	False	True	Q2	fc963a469cf69fb7a23e9a12558add97c42afd7ace79d7e37c42d9acb97a8881	False	10691	48	cross_target_generality_only_not_same_target_replication
RGPD6	202	48	False	False	False	ineligible	da6c96464c6197bfbbc8395448fd00784a0b6aa0ed4be6d126290e0a4e640832	False	10691	48	cross_target_generality_only_not_same_target_replication
RHOQ	185	48	True	False	True	Q3	581261eff343f213f6d8a4030c947c8f149d3b624862a1a54db77fa0918b6599	False	10691	48	cross_target_generality_only_not_same_target_replication
RHPN1	225	48	False	False	False	ineligible	355ac4b9b39f9b35afc3c805ccdb97a107b4f021b24190c7e9fc7eb735b285d1	False	10691	48	cross_target_generality_only_not_same_target_replication
RINT1	145	45	True	False	True	Q2	c7555055d360747ed9187c731ba901782a5268fad7e36373b463417c28940d42	False	10691	48	cross_target_generality_only_not_same_target_replication
RIOK1	326	48	True	False	True	Q4	8fab043a52efc22051694466f36fe0dbe1f35f3430baa0b68e1cc4d5b06cdcae	False	10691	48	cross_target_generality_only_not_same_target_replication
RIOK2	174	47	True	False	True	Q3	b6014121dbc86441b387b74bd05405925f090a8d9d50eb4e148d4d6a5c6788f7	False	10691	48	cross_target_generality_only_not_same_target_replication
RMI1	203	47	True	False	True	Q3	45edceea86582b2adb46e1544aa5d62f47311d8f272b7e34c59874a17db25fbd	False	10691	48	cross_target_generality_only_not_same_target_replication
RNASEH2C	102	43	True	False	True	Q1	fc65ab6a8f4b61158f5914c95033b6fcc8ce2972cf99de35ca04ff0cafd17d17	False	10691	48	cross_target_generality_only_not_same_target_replication
RNF103	111	41	False	False	False	ineligible	13b7d57cce85868e56ec4f8ed2347e22a08589200ad2c5a47a78fe738c8f6869	False	10691	48	cross_target_generality_only_not_same_target_replication
RNF113A	176	47	True	False	True	Q3	d945efd5757a42088b0d984fd7c9ac06757955c149110c53d60fde1768e940c1	False	10691	48	cross_target_generality_only_not_same_target_replication
RNF123	111	42	True	False	True	Q1	52f298055b88e6e2d7cd72185abe9263cbc385b594c16cfca9b4805def236410	False	10691	48	cross_target_generality_only_not_same_target_replication
RNF14	240	48	True	False	True	Q4	1035eac51838e1c7a2cc6dbda11eb1917eca831f5b8274a4cca050d5c8a5ea1a	False	10691	48	cross_target_generality_only_not_same_target_replication
RNF168	61	33	True	False	False	ineligible	1ee5bc2b9cdfda7601898ba8f93f0e642174f94781e0a5670719a1ddcb4a7845	False	10691	48	cross_target_generality_only_not_same_target_replication
RNF20	124	44	True	False	True	Q1	fbff84be77d7ba3900e1a679fa86587798528dd4c896e9033d2f4479d91f04d7	False	10691	48	cross_target_generality_only_not_same_target_replication
RNF4	32	23	True	False	False	ineligible	bbb7c6f095c33b0590767d328db02908f2569db13a185105682ae44c944bd407	False	10691	48	cross_target_generality_only_not_same_target_replication
RNF40	198	47	True	False	True	Q3	581b84967ff2f2b071562d91226ad6adf7ec6cf3da72eb73bf14aaefd292d9f4	False	10691	48	cross_target_generality_only_not_same_target_replication
RNF8	176	48	True	False	True	Q3	050126a29bff6bb38b164cf004fdec032b33258bf96ab285c491ac65ea9979fc	False	10691	48	cross_target_generality_only_not_same_target_replication
RNGTT	115	44	True	False	True	Q1	35fbdcebf13e69161780962bbd10ff2f1adfcce701f26dcf3ab924e09593fedb	False	10691	48	cross_target_generality_only_not_same_target_replication
